id,id_cliente,nombre_proyecto,duracion,presupuesto,recursos_asignados,resultado,fecha_inicio,fecha_fin,solvencia_economica_empresa,certificaciones_requeridas,precio_hora,fortaleza_tecnologica,experiencia_requerida,numero_perfiles_requeridos,curriculums,titulaciones_empleados,certificacion_empleados,idiomas,lugar_trabajo,horarios_trabajo,plazos,transicion_inicial,facturacion_anual,volumetria,slas,entregables_oferta,disponibilidad_referencias,informacion_adicional
490,5,Proyecto_490,224,744924.57,Recurso A,Fracaso,2021-05-04,2021-06-04,Alta,True,18.26,Nivel Experto,Específica,9,29,50%-75%,True,False,Presencial,Flexible,1,3,460441.73,True,False,Entregable C,True,Info C
491,12,Proyecto_491,91,816967.2,Recurso C,Fracaso,2021-05-05,2021-06-05,Media,False,46.3,Nivel Alto,General,13,23,Menos del 25%,False,False,Remoto,Fijo,4,1,555753.0,True,True,Entregable B,False,Info C
492,16,Proyecto_492,232,618828.46,Recurso A,Fracaso,2021-05-06,2021-06-06,Alta,False,98.22,Nivel Bajo,General,3,17,25%-50%,False,True,Remoto,Fijo,5,3,2377640.42,False,False,Entregable A,False,Info C
493,26,Proyecto_493,112,691005.27,Recurso B,Exito,2021-05-07,2021-06-07,Baja,False,50.76,Nivel Alto,Específica,14,9,25%-50%,True,True,Híbrido,Fijo,11,1,2674586.06,True,True,Entregable A,False,Info A
494,26,Proyecto_494,282,381507.31,Recurso C,Exito,2021-05-08,2021-06-08,Media,True,57.67,Nivel Experto,Sin Experiencia,10,36,Más del 75%,False,False,Presencial,Flexible,8,1,1356934.12,False,False,Entregable B,True,Info B
495,48,Proyecto_495,23,543308.71,Recurso C,Fracaso,2021-05-09,2021-06-09,Media,True,92.34,Nivel Alto,Específica,16,9,50%-75%,False,False,Híbrido,Flexible,4,5,3231774.31,True,True,Entregable C,False,Info A
496,21,Proyecto_496,168,528917.58,Recurso B,Exito,2021-05-10,2021-06-10,Media,True,75.97,Nivel Experto,Sin Experiencia,7,16,Más del 75%,True,False,Remoto,Fijo,3,5,3531734.39,True,False,Entregable C,False,Info C
497,39,Proyecto_497,161,849567.31,Recurso A,Fracaso,2021-05-11,2021-06-11,Baja,True,64.48,Nivel Bajo,Específica,4,36,25%-50%,True,False,Presencial,Fijo,2,1,1530624.85,False,True,Entregable B,True,Info B
498,36,Proyecto_498,117,841564.34,Recurso A,Fracaso,2021-05-12,2021-06-12,Media,False,82.81,Nivel Alto,General,11,48,25%-50%,True,False,Remoto,Fijo,4,4,3804202.39,False,True,Entregable C,False,Info A
499,33,Proyecto_499,197,834353.66,Recurso C,Exito,2021-05-13,2021-06-13,Alta,True,88.47,Nivel Alto,Sin Experiencia,16,33,50%-75%,True,True,Remoto,Fijo,11,4,1067744.35,True,True,Entregable C,True,Info B
500,30,Proyecto_500,310,20921.3,Recurso B,Fracaso,2021-05-14,2021-06-14,Alta,False,53.84,Nivel Experto,General,4,31,Menos del 25%,True,True,Presencial,Flexible,10,1,2744044.32,True,False,Entregable C,True,Info C
501,37,Proyecto_501,107,752050.03,Recurso C,Exito,2021-05-15,2021-06-15,Media,True,55.38,Nivel Experto,General,17,6,50%-75%,True,True,Presencial,Fijo,4,4,4031191.41,True,True,Entregable B,False,Info C
502,23,Proyecto_502,140,761089.63,Recurso B,Fracaso,2021-05-16,2021-06-16,Media,False,47.81,Nivel Medio,General,13,10,25%-50%,True,False,Presencial,Flexible,10,1,2708194.97,True,True,Entregable A,True,Info B
503,10,Proyecto_503,302,681595.03,Recurso A,Exito,2021-05-17,2021-06-17,Baja,True,97.17,Nivel Experto,General,11,16,Menos del 25%,False,False,Híbrido,Fijo,5,5,4544415.46,False,False,Entregable A,True,Info B
504,5,Proyecto_504,180,758702.01,Recurso B,Fracaso,2021-05-18,2021-06-18,Baja,False,74.26,Nivel Experto,General,3,4,Más del 75%,True,True,Híbrido,Flexible,7,2,339581.1,False,True,Entregable A,False,Info C
505,36,Proyecto_505,192,843550.67,Recurso A,Fracaso,2021-05-19,2021-06-19,Baja,True,22.07,Nivel Medio,Específica,9,22,25%-50%,False,True,Remoto,Fijo,9,3,2962153.54,True,True,Entregable A,True,Info A
506,34,Proyecto_506,48,475615.86,Recurso B,Exito,2021-05-20,2021-06-20,Media,False,88.35,Nivel Experto,Sin Experiencia,6,13,Más del 75%,False,False,Presencial,Fijo,2,4,2830689.49,False,False,Entregable A,False,Info C
507,31,Proyecto_507,24,507029.71,Recurso C,Fracaso,2021-05-21,2021-06-21,Baja,True,55.85,Nivel Experto,Específica,11,16,Menos del 25%,True,True,Remoto,Flexible,5,4,3318748.98,True,True,Entregable C,True,Info B
508,10,Proyecto_508,13,133466.92,Recurso A,Fracaso,2021-05-22,2021-06-22,Baja,False,20.84,Nivel Medio,Específica,16,29,Más del 75%,False,True,Remoto,Flexible,11,5,4175363.85,True,False,Entregable C,True,Info A
509,19,Proyecto_509,358,391522.12,Recurso C,Exito,2021-05-23,2021-06-23,Alta,False,61.73,Nivel Bajo,Específica,19,6,25%-50%,False,True,Remoto,Fijo,10,4,3642972.77,True,True,Entregable C,False,Info C
510,32,Proyecto_510,219,646931.53,Recurso C,Fracaso,2021-05-24,2021-06-24,Baja,True,50.46,Nivel Bajo,General,5,26,50%-75%,False,False,Remoto,Flexible,9,1,3961899.54,False,False,Entregable B,False,Info B
511,1,Proyecto_511,170,782595.78,Recurso A,Exito,2021-05-25,2021-06-25,Alta,False,89.61,Nivel Experto,Específica,14,11,Más del 75%,True,False,Remoto,Fijo,3,1,1479642.79,True,True,Entregable C,False,Info B
512,5,Proyecto_512,25,225037.01,Recurso A,Fracaso,2021-05-26,2021-06-26,Alta,True,32.34,Nivel Experto,Sin Experiencia,17,24,25%-50%,False,True,Presencial,Flexible,1,2,1968112.02,False,True,Entregable A,True,Info B
513,45,Proyecto_513,117,146444.67,Recurso C,Exito,2021-05-27,2021-06-27,Baja,True,85.25,Nivel Medio,Específica,3,29,25%-50%,False,False,Híbrido,Fijo,2,2,3152546.02,False,True,Entregable C,False,Info A
514,4,Proyecto_514,320,666411.58,Recurso C,Fracaso,2021-05-28,2021-06-28,Alta,True,62.4,Nivel Medio,General,4,3,Menos del 25%,True,True,Presencial,Fijo,6,2,2789634.29,True,False,Entregable A,True,Info A
515,16,Proyecto_515,236,11861.08,Recurso C,Fracaso,2021-05-29,2021-06-29,Media,False,19.64,Nivel Bajo,Sin Experiencia,16,10,25%-50%,False,True,Presencial,Fijo,5,1,4807464.18,False,True,Entregable C,False,Info A
516,24,Proyecto_516,179,186588.86,Recurso C,Fracaso,2021-05-30,2021-06-30,Media,False,97.61,Nivel Alto,Sin Experiencia,16,1,50%-75%,False,False,Presencial,Fijo,1,2,974830.77,True,True,Entregable A,True,Info A
517,16,Proyecto_517,43,38780.67,Recurso A,Exito,2021-05-31,2021-07-01,Baja,True,58.57,Nivel Experto,Sin Experiencia,4,43,50%-75%,False,False,Híbrido,Fijo,1,2,1788827.94,True,False,Entregable C,False,Info B
518,2,Proyecto_518,260,175216.27,Recurso A,Exito,2021-06-01,2021-07-02,Media,True,39.72,Nivel Alto,Sin Experiencia,19,26,Más del 75%,False,False,Híbrido,Fijo,11,1,2885138.4,False,False,Entregable A,True,Info B
519,49,Proyecto_519,256,189506.09,Recurso C,Exito,2021-06-02,2021-07-03,Alta,False,54.9,Nivel Alto,Específica,17,12,Más del 75%,False,True,Híbrido,Fijo,4,5,4346420.66,True,False,Entregable A,False,Info A
520,28,Proyecto_520,278,393796.86,Recurso B,Exito,2021-06-03,2021-07-04,Media,False,87.92,Nivel Medio,General,13,14,Más del 75%,True,True,Presencial,Fijo,4,4,4650275.2,False,True,Entregable B,True,Info A
521,32,Proyecto_521,150,408303.85,Recurso B,Fracaso,2021-06-04,2021-07-05,Baja,False,40.92,Nivel Experto,Sin Experiencia,1,25,Más del 75%,False,True,Híbrido,Flexible,6,3,1713379.84,False,True,Entregable C,True,Info B
522,27,Proyecto_522,283,875519.85,Recurso A,Fracaso,2021-06-05,2021-07-06,Baja,True,31.38,Nivel Experto,Sin Experiencia,12,8,50%-75%,True,False,Remoto,Flexible,6,1,382186.88,False,True,Entregable A,True,Info C
523,20,Proyecto_523,105,515008.62,Recurso C,Exito,2021-06-06,2021-07-07,Alta,True,25.97,Nivel Medio,General,4,43,Menos del 25%,False,True,Híbrido,Flexible,10,1,2137017.5,True,False,Entregable C,True,Info C
524,24,Proyecto_524,236,726170.72,Recurso C,Exito,2021-06-07,2021-07-08,Baja,True,40.32,Nivel Alto,Específica,11,4,Más del 75%,True,True,Presencial,Fijo,6,3,2002003.51,False,False,Entregable A,False,Info B
525,12,Proyecto_525,48,113095.98,Recurso A,Exito,2021-06-08,2021-07-09,Media,True,81.3,Nivel Medio,Sin Experiencia,5,28,Menos del 25%,True,True,Presencial,Fijo,1,3,4933110.99,True,True,Entregable B,True,Info A
526,35,Proyecto_526,311,233184.37,Recurso B,Fracaso,2021-06-09,2021-07-10,Baja,True,55.09,Nivel Bajo,Específica,2,7,25%-50%,True,True,Remoto,Fijo,10,2,2183753.16,True,True,Entregable B,False,Info A
527,33,Proyecto_527,38,705914.01,Recurso B,Exito,2021-06-10,2021-07-11,Alta,False,34.34,Nivel Experto,Específica,17,10,25%-50%,False,False,Híbrido,Flexible,9,3,1563328.85,False,False,Entregable B,True,Info B
528,33,Proyecto_528,327,62275.92,Recurso B,Exito,2021-06-11,2021-07-12,Baja,True,29.13,Nivel Bajo,Específica,8,36,Más del 75%,False,False,Híbrido,Flexible,11,4,1858618.0,False,False,Entregable B,False,Info C
529,43,Proyecto_529,254,491731.69,Recurso A,Fracaso,2021-06-12,2021-07-13,Media,False,43.28,Nivel Medio,Específica,6,2,25%-50%,False,False,Remoto,Flexible,7,4,2014785.09,True,False,Entregable A,True,Info B
530,37,Proyecto_530,245,603375.28,Recurso B,Fracaso,2021-06-13,2021-07-14,Alta,False,94.89,Nivel Experto,Sin Experiencia,9,26,Menos del 25%,False,True,Presencial,Flexible,7,4,4116624.89,False,True,Entregable C,True,Info B
531,12,Proyecto_531,194,606124.19,Recurso A,Exito,2021-06-14,2021-07-15,Media,True,44.16,Nivel Bajo,Sin Experiencia,13,14,Menos del 25%,False,True,Presencial,Flexible,11,4,451023.72,False,False,Entregable B,False,Info B
532,3,Proyecto_532,281,32703.48,Recurso A,Fracaso,2021-06-15,2021-07-16,Alta,False,98.99,Nivel Bajo,Específica,11,16,25%-50%,True,True,Híbrido,Fijo,7,4,1616709.89,False,False,Entregable B,False,Info A
533,1,Proyecto_533,245,328886.92,Recurso C,Exito,2021-06-16,2021-07-17,Baja,True,56.24,Nivel Alto,Específica,16,43,Más del 75%,True,False,Híbrido,Flexible,2,2,4833276.53,True,False,Entregable B,True,Info A
534,33,Proyecto_534,248,640125.74,Recurso B,Fracaso,2021-06-17,2021-07-18,Alta,False,30.23,Nivel Experto,General,16,42,Menos del 25%,True,False,Híbrido,Fijo,2,1,807857.4,False,False,Entregable C,False,Info A
535,40,Proyecto_535,275,157509.74,Recurso A,Exito,2021-06-18,2021-07-19,Alta,True,90.75,Nivel Bajo,General,2,17,Menos del 25%,False,False,Híbrido,Fijo,6,3,3725876.54,True,True,Entregable A,False,Info C
536,10,Proyecto_536,349,698461.49,Recurso B,Exito,2021-06-19,2021-07-20,Baja,True,54.13,Nivel Bajo,General,10,46,50%-75%,False,False,Híbrido,Fijo,7,1,1814147.83,True,False,Entregable A,False,Info B
537,43,Proyecto_537,74,748465.96,Recurso B,Exito,2021-06-20,2021-07-21,Media,False,75.32,Nivel Alto,Sin Experiencia,12,22,Más del 75%,True,False,Presencial,Flexible,3,3,2929838.35,False,True,Entregable A,True,Info B
538,44,Proyecto_538,186,982149.5,Recurso C,Exito,2021-06-21,2021-07-22,Baja,True,98.62,Nivel Bajo,General,8,4,50%-75%,False,True,Presencial,Flexible,4,2,542762.79,False,True,Entregable A,False,Info C
539,29,Proyecto_539,12,217743.57,Recurso B,Fracaso,2021-06-22,2021-07-23,Alta,False,19.26,Nivel Bajo,Sin Experiencia,11,19,25%-50%,False,False,Presencial,Fijo,3,2,1566737.75,True,False,Entregable C,True,Info A
540,13,Proyecto_540,151,826879.36,Recurso C,Fracaso,2021-06-23,2021-07-24,Baja,True,23.22,Nivel Bajo,Sin Experiencia,10,2,25%-50%,True,False,Presencial,Flexible,7,5,2529281.46,True,False,Entregable C,False,Info B
541,12,Proyecto_541,167,525093.61,Recurso A,Fracaso,2021-06-24,2021-07-25,Alta,True,76.24,Nivel Alto,Sin Experiencia,13,39,50%-75%,True,False,Remoto,Flexible,7,5,1196918.26,False,True,Entregable C,False,Info C
542,31,Proyecto_542,333,379727.97,Recurso B,Fracaso,2021-06-25,2021-07-26,Baja,True,38.96,Nivel Bajo,Sin Experiencia,17,9,Más del 75%,False,True,Presencial,Fijo,4,2,2732256.22,True,False,Entregable B,True,Info A
543,46,Proyecto_543,155,131152.99,Recurso A,Exito,2021-06-26,2021-07-27,Baja,False,30.67,Nivel Bajo,General,7,19,Menos del 25%,False,False,Remoto,Fijo,7,2,1137808.6,False,True,Entregable C,False,Info A
544,2,Proyecto_544,302,738150.55,Recurso B,Exito,2021-06-27,2021-07-28,Media,False,18.35,Nivel Experto,Específica,3,16,25%-50%,True,False,Presencial,Fijo,5,3,3267997.74,True,False,Entregable A,False,Info B
545,35,Proyecto_545,162,243499.02,Recurso A,Fracaso,2021-06-28,2021-07-29,Alta,True,16.86,Nivel Experto,Específica,13,25,Más del 75%,False,False,Híbrido,Fijo,1,2,4526553.98,False,True,Entregable C,False,Info A
546,23,Proyecto_546,202,377707.78,Recurso B,Fracaso,2021-06-29,2021-07-30,Media,False,80.83,Nivel Alto,Específica,19,48,Más del 75%,True,True,Híbrido,Fijo,10,1,473168.75,True,True,Entregable B,False,Info C
547,17,Proyecto_547,82,71916.8,Recurso B,Fracaso,2021-06-30,2021-07-31,Alta,True,26.43,Nivel Medio,General,7,18,25%-50%,True,True,Híbrido,Flexible,4,3,1122249.38,False,True,Entregable A,False,Info A
548,26,Proyecto_548,314,803353.25,Recurso B,Fracaso,2021-07-01,2021-08-01,Baja,False,54.76,Nivel Experto,Específica,9,23,25%-50%,True,False,Remoto,Fijo,7,2,4229893.98,False,False,Entregable C,False,Info B
549,8,Proyecto_549,353,768922.64,Recurso B,Fracaso,2021-07-02,2021-08-02,Alta,False,66.5,Nivel Alto,General,19,21,Más del 75%,False,False,Presencial,Flexible,2,3,3176189.75,True,True,Entregable A,False,Info C
550,29,Proyecto_550,149,736279.67,Recurso B,Exito,2021-07-03,2021-08-03,Media,True,51.41,Nivel Bajo,General,13,11,Menos del 25%,True,False,Presencial,Flexible,2,3,439609.14,False,True,Entregable A,True,Info A
551,26,Proyecto_551,196,306449.08,Recurso B,Exito,2021-07-04,2021-08-04,Media,True,17.3,Nivel Bajo,General,8,39,50%-75%,True,False,Remoto,Fijo,1,4,2457433.07,True,False,Entregable C,True,Info A
552,10,Proyecto_552,302,181745.27,Recurso B,Exito,2021-07-05,2021-08-05,Media,True,81.6,Nivel Alto,Específica,18,41,25%-50%,False,True,Remoto,Fijo,2,5,1088304.65,True,False,Entregable C,True,Info A
553,26,Proyecto_553,70,641177.73,Recurso B,Fracaso,2021-07-06,2021-08-06,Alta,True,15.89,Nivel Bajo,Específica,2,4,50%-75%,True,False,Remoto,Flexible,10,3,1035527.15,True,True,Entregable B,True,Info C
554,34,Proyecto_554,207,501204.72,Recurso B,Fracaso,2021-07-07,2021-08-07,Media,True,79.76,Nivel Bajo,Específica,18,25,Más del 75%,False,True,Remoto,Fijo,8,3,4706194.45,True,True,Entregable C,True,Info A
555,41,Proyecto_555,304,186469.94,Recurso A,Fracaso,2021-07-08,2021-08-08,Media,False,90.93,Nivel Medio,Sin Experiencia,18,32,50%-75%,False,False,Remoto,Flexible,11,4,3819630.66,False,False,Entregable C,False,Info B
556,7,Proyecto_556,328,689052.16,Recurso C,Fracaso,2021-07-09,2021-08-09,Media,False,51.79,Nivel Bajo,General,11,30,Menos del 25%,False,True,Híbrido,Fijo,8,2,3496341.44,True,True,Entregable C,True,Info C
557,4,Proyecto_557,311,991215.17,Recurso B,Exito,2021-07-10,2021-08-10,Baja,True,60.52,Nivel Experto,Sin Experiencia,1,45,Más del 75%,True,True,Presencial,Fijo,8,3,1232697.64,True,False,Entregable A,True,Info C
558,45,Proyecto_558,353,749747.39,Recurso C,Exito,2021-07-11,2021-08-11,Baja,True,55.54,Nivel Bajo,General,14,26,Menos del 25%,True,False,Remoto,Flexible,1,4,636938.49,True,False,Entregable B,False,Info A
559,11,Proyecto_559,20,742586.52,Recurso B,Fracaso,2021-07-12,2021-08-12,Alta,True,48.08,Nivel Alto,Específica,16,36,Más del 75%,False,True,Híbrido,Flexible,1,1,4360621.48,False,False,Entregable A,True,Info C
560,29,Proyecto_560,71,950809.63,Recurso B,Exito,2021-07-13,2021-08-13,Alta,False,90.43,Nivel Medio,General,11,34,Menos del 25%,False,False,Remoto,Fijo,10,4,79103.87,True,True,Entregable C,False,Info B
561,36,Proyecto_561,342,210907.0,Recurso A,Exito,2021-07-14,2021-08-14,Media,True,90.98,Nivel Bajo,General,1,9,Más del 75%,False,True,Híbrido,Fijo,4,5,1971077.3,False,False,Entregable B,False,Info C
562,25,Proyecto_562,235,569894.47,Recurso A,Fracaso,2021-07-15,2021-08-15,Baja,True,43.54,Nivel Alto,Sin Experiencia,7,12,Menos del 25%,True,True,Remoto,Fijo,6,5,1424181.89,False,True,Entregable C,True,Info B
563,21,Proyecto_563,162,979850.25,Recurso C,Fracaso,2021-07-16,2021-08-16,Media,False,67.28,Nivel Experto,General,16,2,Más del 75%,False,False,Presencial,Flexible,8,2,2873362.19,True,True,Entregable A,True,Info A
564,36,Proyecto_564,208,173641.17,Recurso A,Fracaso,2021-07-17,2021-08-17,Media,False,93.79,Nivel Bajo,Específica,14,38,Menos del 25%,False,False,Remoto,Fijo,2,2,1290016.76,False,False,Entregable A,False,Info C
565,10,Proyecto_565,61,703249.44,Recurso A,Fracaso,2021-07-18,2021-08-18,Baja,False,96.77,Nivel Medio,General,15,5,Más del 75%,False,True,Remoto,Fijo,3,5,1590466.53,True,False,Entregable C,False,Info B
566,37,Proyecto_566,269,589952.04,Recurso C,Fracaso,2021-07-19,2021-08-19,Baja,False,58.26,Nivel Bajo,General,14,5,Menos del 25%,True,True,Presencial,Fijo,6,5,4257697.28,False,False,Entregable B,True,Info A
567,9,Proyecto_567,68,590614.3,Recurso A,Fracaso,2021-07-20,2021-08-20,Baja,True,53.49,Nivel Alto,General,11,22,25%-50%,False,False,Presencial,Fijo,10,3,3035784.68,False,False,Entregable A,False,Info B
568,24,Proyecto_568,81,700693.92,Recurso B,Exito,2021-07-21,2021-08-21,Alta,False,38.69,Nivel Medio,Sin Experiencia,16,5,50%-75%,True,False,Remoto,Flexible,4,5,771128.51,True,True,Entregable C,True,Info C
569,35,Proyecto_569,157,930320.75,Recurso C,Exito,2021-07-22,2021-08-22,Alta,False,96.5,Nivel Bajo,General,19,4,Más del 75%,True,False,Presencial,Flexible,2,2,3646034.14,False,True,Entregable C,True,Info C
570,49,Proyecto_570,358,784756.12,Recurso C,Fracaso,2021-07-23,2021-08-23,Media,True,27.14,Nivel Experto,General,17,9,Menos del 25%,False,True,Presencial,Flexible,7,5,1076923.05,True,False,Entregable C,True,Info B
571,35,Proyecto_571,72,65574.74,Recurso B,Exito,2021-07-24,2021-08-24,Alta,True,64.29,Nivel Medio,Sin Experiencia,6,29,25%-50%,False,False,Híbrido,Fijo,4,2,2193374.4,False,True,Entregable B,True,Info A
572,48,Proyecto_572,319,854200.74,Recurso A,Fracaso,2021-07-25,2021-08-25,Baja,True,39.02,Nivel Experto,Sin Experiencia,11,22,Más del 75%,False,False,Presencial,Fijo,8,1,3250705.82,True,False,Entregable C,False,Info A
573,36,Proyecto_573,252,233285.92,Recurso C,Fracaso,2021-07-26,2021-08-26,Baja,False,38.72,Nivel Alto,Sin Experiencia,17,27,Más del 75%,True,True,Presencial,Fijo,8,5,1396051.21,True,True,Entregable C,False,Info A
574,18,Proyecto_574,339,383145.02,Recurso C,Fracaso,2021-07-27,2021-08-27,Alta,True,49.42,Nivel Bajo,Sin Experiencia,9,10,Más del 75%,True,False,Remoto,Flexible,7,2,1951328.73,True,True,Entregable A,True,Info A
575,49,Proyecto_575,116,467115.49,Recurso B,Fracaso,2021-07-28,2021-08-28,Media,False,99.9,Nivel Experto,Específica,18,16,50%-75%,True,False,Remoto,Flexible,10,4,3684040.51,True,True,Entregable C,True,Info B
576,39,Proyecto_576,235,486096.94,Recurso B,Exito,2021-07-29,2021-08-29,Media,False,19.67,Nivel Alto,Específica,17,42,Menos del 25%,False,False,Híbrido,Flexible,9,3,4692659.22,False,False,Entregable B,False,Info C
577,32,Proyecto_577,322,440828.6,Recurso A,Fracaso,2021-07-30,2021-08-30,Alta,False,64.18,Nivel Bajo,General,12,42,Menos del 25%,True,False,Remoto,Flexible,4,2,2669763.03,True,True,Entregable C,False,Info B
578,24,Proyecto_578,227,937979.76,Recurso C,Exito,2021-07-31,2021-08-31,Media,True,22.02,Nivel Alto,Específica,5,10,Más del 75%,False,True,Presencial,Fijo,7,5,99356.31,True,True,Entregable B,False,Info C
579,23,Proyecto_579,250,708958.82,Recurso A,Fracaso,2021-08-01,2021-09-01,Media,False,28.13,Nivel Experto,General,11,6,Más del 75%,False,False,Presencial,Flexible,10,5,1725395.57,True,True,Entregable C,False,Info C
580,32,Proyecto_580,268,634858.94,Recurso A,Fracaso,2021-08-02,2021-09-02,Media,True,52.36,Nivel Alto,Específica,4,49,Más del 75%,False,False,Presencial,Flexible,10,1,2023239.96,True,True,Entregable C,False,Info B
581,37,Proyecto_581,271,59343.61,Recurso B,Fracaso,2021-08-03,2021-09-03,Baja,True,58.39,Nivel Medio,Sin Experiencia,4,5,25%-50%,True,False,Remoto,Fijo,1,4,1728909.42,False,False,Entregable C,True,Info B
582,12,Proyecto_582,14,904874.2,Recurso C,Exito,2021-08-04,2021-09-04,Baja,True,37.0,Nivel Bajo,Sin Experiencia,3,6,Más del 75%,True,False,Presencial,Flexible,4,2,2209530.86,True,True,Entregable B,True,Info A
583,49,Proyecto_583,270,910296.29,Recurso C,Fracaso,2021-08-05,2021-09-05,Alta,False,41.9,Nivel Alto,Específica,17,47,50%-75%,True,False,Presencial,Fijo,2,4,3181697.96,False,False,Entregable A,True,Info C
584,13,Proyecto_584,63,782410.93,Recurso C,Fracaso,2021-08-06,2021-09-06,Baja,False,22.39,Nivel Experto,Específica,7,25,Menos del 25%,False,False,Híbrido,Fijo,9,1,649583.73,True,False,Entregable B,True,Info A
585,23,Proyecto_585,56,16958.91,Recurso B,Fracaso,2021-08-07,2021-09-07,Media,False,40.77,Nivel Bajo,General,4,4,50%-75%,True,True,Híbrido,Fijo,5,3,1399521.02,True,True,Entregable A,False,Info A
586,25,Proyecto_586,224,66707.45,Recurso B,Exito,2021-08-08,2021-09-08,Baja,True,97.16,Nivel Medio,General,13,40,Más del 75%,True,True,Híbrido,Fijo,3,4,2562858.03,True,True,Entregable B,False,Info B
587,35,Proyecto_587,186,232971.47,Recurso B,Exito,2021-08-09,2021-09-09,Alta,False,95.3,Nivel Bajo,General,12,48,25%-50%,False,True,Remoto,Fijo,4,1,1612087.88,True,False,Entregable C,True,Info A
588,41,Proyecto_588,18,140035.91,Recurso B,Exito,2021-08-10,2021-09-10,Baja,False,43.46,Nivel Medio,Sin Experiencia,1,32,Más del 75%,False,False,Presencial,Flexible,6,2,4955872.42,True,False,Entregable C,True,Info A
589,30,Proyecto_589,108,404847.67,Recurso B,Fracaso,2021-08-11,2021-09-11,Media,False,63.52,Nivel Bajo,Sin Experiencia,19,35,Más del 75%,True,False,Presencial,Flexible,10,3,2185585.76,True,False,Entregable A,False,Info A
590,17,Proyecto_590,29,923396.83,Recurso C,Exito,2021-08-12,2021-09-12,Media,False,92.32,Nivel Alto,Sin Experiencia,18,10,Más del 75%,False,False,Presencial,Fijo,1,5,4355505.81,False,True,Entregable A,True,Info B
591,49,Proyecto_591,250,477339.83,Recurso A,Fracaso,2021-08-13,2021-09-13,Alta,False,15.53,Nivel Alto,Sin Experiencia,11,34,Más del 75%,True,True,Híbrido,Flexible,7,1,4487723.69,False,True,Entregable B,True,Info A
592,20,Proyecto_592,70,23268.6,Recurso C,Exito,2021-08-14,2021-09-14,Baja,True,83.91,Nivel Experto,General,3,36,Más del 75%,False,False,Presencial,Fijo,8,5,4188234.65,True,False,Entregable B,False,Info A
593,48,Proyecto_593,187,289918.23,Recurso A,Exito,2021-08-15,2021-09-15,Baja,True,95.61,Nivel Medio,Sin Experiencia,17,6,Menos del 25%,False,True,Presencial,Flexible,7,3,282146.29,True,False,Entregable A,False,Info B
594,25,Proyecto_594,347,54148.96,Recurso B,Fracaso,2021-08-16,2021-09-16,Baja,True,22.76,Nivel Experto,Sin Experiencia,12,43,50%-75%,True,False,Presencial,Flexible,7,1,4741346.32,True,False,Entregable A,False,Info B
595,22,Proyecto_595,71,45924.75,Recurso A,Exito,2021-08-17,2021-09-17,Media,True,28.72,Nivel Alto,Sin Experiencia,10,46,25%-50%,False,False,Presencial,Flexible,9,1,687275.68,False,True,Entregable B,True,Info B
596,13,Proyecto_596,154,282962.65,Recurso C,Fracaso,2021-08-18,2021-09-18,Alta,False,96.66,Nivel Medio,Sin Experiencia,8,16,Más del 75%,False,True,Presencial,Flexible,4,3,220297.96,True,True,Entregable A,False,Info C
597,19,Proyecto_597,225,282856.22,Recurso C,Fracaso,2021-08-19,2021-09-19,Baja,True,60.69,Nivel Experto,Específica,15,19,25%-50%,False,True,Remoto,Flexible,7,2,2101129.56,False,False,Entregable A,False,Info B
598,49,Proyecto_598,12,789255.34,Recurso A,Exito,2021-08-20,2021-09-20,Media,False,16.21,Nivel Experto,General,5,34,Menos del 25%,True,True,Presencial,Flexible,9,1,1013438.46,False,True,Entregable A,True,Info C
599,36,Proyecto_599,169,975086.31,Recurso B,Fracaso,2021-08-21,2021-09-21,Media,True,36.9,Nivel Experto,General,4,25,50%-75%,False,True,Remoto,Flexible,5,3,961772.82,False,False,Entregable A,False,Info B
600,12,Proyecto_600,236,377495.02,Recurso B,Fracaso,2021-08-22,2021-09-22,Media,True,53.25,Nivel Experto,Sin Experiencia,19,31,Más del 75%,False,True,Presencial,Fijo,2,4,1474707.09,False,True,Entregable C,True,Info B
601,41,Proyecto_601,278,434598.01,Recurso C,Exito,2021-08-23,2021-09-23,Baja,True,73.9,Nivel Experto,Específica,4,49,Menos del 25%,True,True,Remoto,Fijo,5,5,1279607.75,False,False,Entregable C,True,Info B
602,19,Proyecto_602,129,846341.54,Recurso A,Exito,2021-08-24,2021-09-24,Baja,False,77.32,Nivel Medio,General,15,41,Menos del 25%,True,False,Presencial,Fijo,4,1,3439737.24,True,True,Entregable A,True,Info C
603,12,Proyecto_603,98,275457.63,Recurso B,Fracaso,2021-08-25,2021-09-25,Baja,False,99.61,Nivel Experto,General,17,17,50%-75%,False,True,Presencial,Flexible,8,4,974547.67,False,True,Entregable B,True,Info A
604,9,Proyecto_604,338,164817.99,Recurso B,Exito,2021-08-26,2021-09-26,Baja,True,39.44,Nivel Medio,Sin Experiencia,12,47,Más del 75%,False,False,Presencial,Flexible,5,1,2738435.61,False,True,Entregable C,False,Info B
605,7,Proyecto_605,77,854558.73,Recurso C,Fracaso,2021-08-27,2021-09-27,Baja,False,60.75,Nivel Experto,Sin Experiencia,3,30,50%-75%,False,False,Presencial,Fijo,9,2,4932811.4,True,True,Entregable B,True,Info C
