duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
26,891873,Más de 1M,Básico,Específica,Remoto,5,Por debajo del mercado,0,95.2,1
38,809762,Más de 1M,Intermedio,Específica,Remoto,7,Por encima del mercado,0,100.0,1
29,151753,Menos de 250k,Experto,General,Remoto,15,Por debajo del mercado,0,100.0,1
14,640307,Entre 250k y 1M,Intermedio,Específica,Remoto,14,Por debajo del mercado,0,96.8,1
27,725540,Menos de 250k,Básico,Sin Experiencia,Presencial,4,Dentro del mercado,1,85.4,1
43,355263,Menos de 250k,Experto,General,Híbrido,3,Por debajo del mercado,1,100.0,1
56,885221,Más de 1M,Básico,General,Híbrido,16,Dentro del mercado,0,93.0,1
57,770517,Más de 1M,Básico,Sin Experiencia,Remoto,7,Por encima del mercado,1,74.6,1
40,861118,Menos de 250k,Intermedio,General,Presencial,2,Por encima del mercado,1,86.8,1
46,706380,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,15,Dentro del mercado,0,57.9,0
13,385321,Menos de 250k,Básico,Específica,Híbrido,18,Por encima del mercado,0,100.0,1
20,261167,Menos de 250k,Intermedio,General,Híbrido,11,Por debajo del mercado,1,100.0,1
42,477593,Menos de 250k,Básico,Sin Experiencia,Híbrido,10,Por encima del mercado,1,76.9,1
55,139581,Menos de 250k,Básico,Sin Experiencia,Híbrido,11,Por encima del mercado,1,100.0,1
53,164735,Más de 1M,Intermedio,General,Híbrido,15,Por encima del mercado,0,64.8,0
29,94862,Menos de 250k,Intermedio,Específica,Híbrido,19,Por encima del mercado,0,100.0,1
26,725899,Menos de 250k,Experto,Sin Experiencia,Presencial,11,Dentro del mercado,1,100.0,1
41,856584,Menos de 250k,Intermedio,General,Remoto,2,Por debajo del mercado,0,100.0,1
58,629075,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,1,Por encima del mercado,0,96.4,1
13,837070,Menos de 250k,Básico,General,Presencial,19,Por debajo del mercado,0,100.0,1
50,527141,Menos de 250k,Básico,Específica,Remoto,11,Por encima del mercado,1,86.2,1
38,156777,Menos de 250k,Experto,Específica,Remoto,12,Por debajo del mercado,0,100.0,1
43,726172,Más de 1M,Experto,General,Híbrido,12,Por debajo del mercado,0,100.0,1
21,723258,Más de 1M,Básico,General,Híbrido,15,Por debajo del mercado,1,66.6,0
33,285930,Menos de 250k,Intermedio,Sin Experiencia,Remoto,12,Dentro del mercado,0,100.0,1
40,315422,Menos de 250k,Intermedio,Específica,Remoto,4,Por debajo del mercado,0,100.0,1
46,982224,Más de 1M,Experto,Específica,Remoto,4,Dentro del mercado,0,76.6,1
43,476894,Entre 250k y 1M,Intermedio,General,Remoto,7,Por encima del mercado,1,100.0,1
38,117542,Menos de 250k,Experto,Específica,Híbrido,18,Dentro del mercado,0,73.5,1
60,807871,Entre 250k y 1M,Básico,Específica,Remoto,17,Dentro del mercado,0,77.4,1
54,884208,Más de 1M,Básico,Específica,Remoto,13,Por debajo del mercado,0,55.7,0
41,510048,Menos de 250k,Básico,Específica,Remoto,15,Por debajo del mercado,0,75.9,1
23,293988,Más de 1M,Intermedio,Sin Experiencia,Remoto,10,Por encima del mercado,0,100.0,1
53,781040,Más de 1M,Básico,Sin Experiencia,Híbrido,12,Por debajo del mercado,0,100.0,1
35,379894,Más de 1M,Básico,Específica,Presencial,14,Por encima del mercado,0,100.0,1
57,550281,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,12,Por encima del mercado,0,85.5,1
47,450262,Más de 1M,Básico,Específica,Presencial,19,Dentro del mercado,1,66.7,0
40,466791,Menos de 250k,Experto,Sin Experiencia,Híbrido,18,Por debajo del mercado,1,61.8,0
42,374746,Menos de 250k,Experto,Específica,Presencial,14,Por encima del mercado,1,95.0,1
46,303063,Más de 1M,Básico,General,Presencial,7,Por debajo del mercado,0,95.2,1
49,418989,Más de 1M,Básico,Sin Experiencia,Remoto,3,Por debajo del mercado,0,99.2,1
23,931756,Menos de 250k,Intermedio,Sin Experiencia,Remoto,5,Por debajo del mercado,1,100.0,1
25,852240,Menos de 250k,Experto,Sin Experiencia,Híbrido,13,Por debajo del mercado,0,80.2,1
41,66016,Menos de 250k,Básico,General,Presencial,10,Por encima del mercado,0,61.9,0
31,399685,Entre 250k y 1M,Intermedio,General,Presencial,19,Dentro del mercado,1,100.0,1
26,421685,Entre 250k y 1M,Básico,Específica,Presencial,20,Por encima del mercado,1,64.5,0
20,258666,Más de 1M,Experto,General,Remoto,15,Dentro del mercado,0,100.0,1
41,475706,Entre 250k y 1M,Básico,General,Híbrido,13,Por encima del mercado,0,87.2,1
41,310727,Más de 1M,Intermedio,General,Remoto,19,Por encima del mercado,1,100.0,1
60,586337,Más de 1M,Experto,Específica,Presencial,4,Dentro del mercado,0,84.7,1
15,158617,Menos de 250k,Experto,Específica,Presencial,9,Dentro del mercado,1,100.0,1
47,889993,Más de 1M,Básico,General,Presencial,15,Por encima del mercado,1,93.5,1
38,925266,Entre 250k y 1M,Intermedio,Específica,Remoto,17,Por debajo del mercado,1,100.0,1
55,340215,Entre 250k y 1M,Intermedio,General,Remoto,3,Por debajo del mercado,1,82.3,1
20,254568,Entre 250k y 1M,Intermedio,Específica,Remoto,17,Por debajo del mercado,1,99.7,1
25,622035,Menos de 250k,Intermedio,General,Híbrido,16,Por debajo del mercado,0,100.0,1
47,749276,Más de 1M,Intermedio,General,Híbrido,1,Por debajo del mercado,0,100.0,1
52,392951,Más de 1M,Básico,Sin Experiencia,Presencial,1,Por debajo del mercado,1,63.9,0
14,965230,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,13,Por encima del mercado,0,100.0,1
47,64805,Menos de 250k,Intermedio,Específica,Presencial,3,Por encima del mercado,1,100.0,1
45,73453,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,19,Por debajo del mercado,0,100.0,1
36,670474,Más de 1M,Intermedio,Sin Experiencia,Híbrido,13,Dentro del mercado,1,100.0,1
32,133513,Menos de 250k,Intermedio,General,Híbrido,14,Por debajo del mercado,1,67.5,0
16,687407,Más de 1M,Básico,Sin Experiencia,Híbrido,1,Por encima del mercado,1,97.9,1
18,804412,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,12,Por encima del mercado,1,96.7,1
37,233480,Entre 250k y 1M,Experto,Específica,Híbrido,18,Por encima del mercado,1,100.0,1
44,334638,Menos de 250k,Intermedio,General,Híbrido,2,Por encima del mercado,0,95.2,1
44,310013,Entre 250k y 1M,Intermedio,Específica,Remoto,8,Por encima del mercado,1,100.0,1
38,514679,Más de 1M,Básico,General,Remoto,6,Por debajo del mercado,1,62.4,0
60,102318,Más de 1M,Básico,General,Remoto,12,Dentro del mercado,1,94.4,1
56,459959,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,20,Por debajo del mercado,0,93.2,1
27,336727,Más de 1M,Intermedio,General,Presencial,14,Dentro del mercado,1,100.0,1
47,386407,Más de 1M,Básico,Específica,Presencial,9,Por debajo del mercado,1,100.0,1
13,361078,Más de 1M,Experto,General,Híbrido,5,Dentro del mercado,1,67.3,0
51,452108,Entre 250k y 1M,Experto,General,Presencial,8,Dentro del mercado,0,100.0,1
13,496398,Más de 1M,Intermedio,General,Presencial,18,Por debajo del mercado,1,80.2,1
40,579581,Más de 1M,Experto,Específica,Presencial,10,Dentro del mercado,0,100.0,1
24,189579,Más de 1M,Básico,General,Presencial,14,Por encima del mercado,1,100.0,1
36,656932,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,8,Dentro del mercado,0,99.2,1
57,216606,Menos de 250k,Intermedio,General,Presencial,16,Por debajo del mercado,1,100.0,1
51,434637,Más de 1M,Experto,Específica,Remoto,17,Por debajo del mercado,0,51.7,0
52,941348,Más de 1M,Básico,Específica,Presencial,1,Por encima del mercado,1,100.0,1
16,324019,Entre 250k y 1M,Básico,Específica,Híbrido,13,Por encima del mercado,1,84.9,1
46,822237,Más de 1M,Intermedio,Sin Experiencia,Remoto,6,Por encima del mercado,1,100.0,1
28,53062,Entre 250k y 1M,Experto,General,Híbrido,18,Por encima del mercado,0,100.0,1
40,358827,Entre 250k y 1M,Experto,General,Remoto,10,Por encima del mercado,0,81.9,1
45,848168,Más de 1M,Intermedio,General,Híbrido,7,Por encima del mercado,1,96.2,1
58,956381,Más de 1M,Básico,Específica,Presencial,7,Dentro del mercado,1,67.2,0
32,930785,Menos de 250k,Básico,General,Remoto,12,Por encima del mercado,1,80.7,1
18,790068,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,12,Dentro del mercado,0,100.0,1
50,955060,Entre 250k y 1M,Intermedio,General,Presencial,1,Dentro del mercado,1,52.1,0
44,496174,Más de 1M,Intermedio,General,Presencial,4,Por debajo del mercado,1,100.0,1
54,630970,Menos de 250k,Experto,Sin Experiencia,Híbrido,14,Dentro del mercado,0,84.1,1
43,710105,Más de 1M,Intermedio,Sin Experiencia,Remoto,4,Dentro del mercado,0,100.0,1
42,842183,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,8,Por encima del mercado,1,83.8,1
23,563556,Más de 1M,Básico,General,Remoto,8,Por encima del mercado,1,100.0,1
52,902349,Entre 250k y 1M,Experto,General,Remoto,16,Por debajo del mercado,1,79.8,1
22,947372,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,13,Por encima del mercado,0,100.0,1
59,189765,Menos de 250k,Básico,Sin Experiencia,Presencial,7,Por debajo del mercado,0,57.6,0
43,482745,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,3,Por encima del mercado,1,81.4,1
22,957794,Más de 1M,Experto,Específica,Remoto,10,Dentro del mercado,1,76.7,1
24,83119,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,7,Por debajo del mercado,0,100.0,1
42,421557,Más de 1M,Básico,General,Presencial,5,Por encima del mercado,0,100.0,1
31,424989,Entre 250k y 1M,Básico,General,Híbrido,17,Por encima del mercado,1,100.0,1
13,161299,Menos de 250k,Experto,Sin Experiencia,Remoto,12,Dentro del mercado,0,100.0,1
56,775640,Menos de 250k,Experto,General,Presencial,18,Por encima del mercado,0,91.2,1
36,867548,Más de 1M,Experto,Específica,Híbrido,19,Por debajo del mercado,1,100.0,1
42,729145,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,16,Por encima del mercado,0,100.0,1
54,617700,Más de 1M,Básico,Específica,Híbrido,12,Por debajo del mercado,1,97.1,1
49,866472,Entre 250k y 1M,Básico,Específica,Híbrido,10,Por debajo del mercado,1,81.1,1
49,124273,Menos de 250k,Básico,Sin Experiencia,Híbrido,2,Dentro del mercado,1,100.0,1
33,822676,Entre 250k y 1M,Básico,General,Remoto,20,Por encima del mercado,0,91.8,1
13,125204,Más de 1M,Básico,Sin Experiencia,Presencial,10,Dentro del mercado,1,77.1,1
53,723965,Entre 250k y 1M,Experto,General,Presencial,1,Por encima del mercado,0,100.0,1
14,147579,Menos de 250k,Intermedio,General,Remoto,2,Dentro del mercado,0,100.0,1
54,927625,Más de 1M,Experto,Específica,Presencial,17,Por debajo del mercado,1,88.1,1
48,354091,Entre 250k y 1M,Intermedio,Específica,Híbrido,9,Por encima del mercado,0,89.9,1
17,176743,Menos de 250k,Básico,Específica,Presencial,11,Dentro del mercado,0,83.9,1
20,266579,Menos de 250k,Básico,General,Remoto,9,Por encima del mercado,1,86.4,1
27,120300,Entre 250k y 1M,Intermedio,Específica,Híbrido,7,Por encima del mercado,1,100.0,1
28,162054,Menos de 250k,Básico,Sin Experiencia,Híbrido,2,Dentro del mercado,1,77.4,1
31,746053,Entre 250k y 1M,Experto,General,Híbrido,2,Por debajo del mercado,0,100.0,1
58,543387,Más de 1M,Intermedio,General,Remoto,19,Dentro del mercado,1,100.0,1
20,999123,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,6,Por encima del mercado,1,100.0,1
26,857940,Menos de 250k,Básico,Específica,Híbrido,18,Por encima del mercado,0,100.0,1
37,557533,Entre 250k y 1M,Básico,Específica,Presencial,9,Por encima del mercado,0,81.9,1
19,487895,Más de 1M,Básico,Específica,Remoto,15,Por debajo del mercado,0,84.6,1
35,649840,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,12,Por debajo del mercado,0,100.0,1
45,547393,Más de 1M,Experto,General,Presencial,13,Por debajo del mercado,0,92.1,1
14,829830,Entre 250k y 1M,Intermedio,Específica,Híbrido,2,Dentro del mercado,1,100.0,1
21,491711,Más de 1M,Intermedio,Específica,Híbrido,1,Dentro del mercado,1,61.5,0
43,648484,Más de 1M,Básico,Específica,Presencial,3,Dentro del mercado,0,100.0,1
53,280910,Entre 250k y 1M,Intermedio,General,Remoto,18,Por encima del mercado,1,100.0,1
19,978998,Entre 250k y 1M,Experto,General,Presencial,14,Por encima del mercado,1,88.7,1
25,839593,Menos de 250k,Intermedio,Específica,Presencial,13,Por encima del mercado,1,100.0,1
24,130157,Más de 1M,Básico,General,Remoto,7,Dentro del mercado,1,99.0,1
47,174584,Menos de 250k,Experto,General,Remoto,2,Por debajo del mercado,0,63.3,0
26,882008,Entre 250k y 1M,Básico,General,Híbrido,5,Por encima del mercado,1,100.0,1
37,610322,Más de 1M,Experto,Sin Experiencia,Presencial,2,Por debajo del mercado,1,100.0,1
17,967598,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,16,Por debajo del mercado,1,57.9,0
13,872057,Menos de 250k,Intermedio,Sin Experiencia,Presencial,12,Por encima del mercado,0,97.6,1
25,363415,Más de 1M,Básico,General,Remoto,11,Dentro del mercado,0,100.0,1
35,562596,Menos de 250k,Experto,Sin Experiencia,Híbrido,11,Por debajo del mercado,0,100.0,1
23,342276,Entre 250k y 1M,Intermedio,Específica,Híbrido,14,Por encima del mercado,0,100.0,1
23,761808,Más de 1M,Básico,Sin Experiencia,Remoto,11,Dentro del mercado,0,100.0,1
18,825287,Más de 1M,Intermedio,General,Remoto,5,Por encima del mercado,1,100.0,1
48,598547,Más de 1M,Básico,General,Híbrido,14,Por debajo del mercado,0,100.0,1
34,533054,Menos de 250k,Intermedio,Específica,Híbrido,2,Por debajo del mercado,0,100.0,1
48,615686,Más de 1M,Intermedio,Sin Experiencia,Presencial,14,Por debajo del mercado,0,98.3,1
57,258515,Menos de 250k,Básico,General,Remoto,5,Por debajo del mercado,0,82.5,1
21,512422,Menos de 250k,Experto,General,Híbrido,6,Por debajo del mercado,0,100.0,1
29,349309,Entre 250k y 1M,Experto,Específica,Presencial,18,Por debajo del mercado,0,100.0,1
56,372575,Menos de 250k,Básico,Sin Experiencia,Presencial,19,Por debajo del mercado,1,100.0,1
58,158581,Más de 1M,Experto,Sin Experiencia,Presencial,12,Por debajo del mercado,1,100.0,1
50,816125,Entre 250k y 1M,Experto,General,Híbrido,11,Dentro del mercado,1,100.0,1
24,232083,Menos de 250k,Intermedio,General,Remoto,19,Por encima del mercado,1,100.0,1
21,895958,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,3,Dentro del mercado,1,100.0,1
21,220000,Más de 1M,Intermedio,Sin Experiencia,Híbrido,6,Por debajo del mercado,0,100.0,1
38,785394,Entre 250k y 1M,Intermedio,General,Híbrido,9,Por encima del mercado,1,87.5,1
54,287386,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,19,Por encima del mercado,1,76.2,1
50,566952,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,18,Dentro del mercado,0,100.0,1
53,214545,Más de 1M,Experto,Sin Experiencia,Remoto,1,Por encima del mercado,1,100.0,1
55,112087,Más de 1M,Experto,Sin Experiencia,Híbrido,10,Por encima del mercado,0,81.8,1
37,604442,Más de 1M,Experto,Específica,Remoto,14,Por encima del mercado,1,90.4,1
29,878755,Más de 1M,Experto,General,Remoto,8,Por encima del mercado,0,79.3,1
59,595033,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,11,Dentro del mercado,1,93.0,1
38,972972,Más de 1M,Básico,Específica,Remoto,17,Dentro del mercado,1,59.4,0
13,708070,Entre 250k y 1M,Básico,General,Híbrido,19,Por debajo del mercado,1,100.0,1
49,977504,Entre 250k y 1M,Básico,General,Remoto,16,Dentro del mercado,1,96.8,1
46,818333,Más de 1M,Intermedio,Específica,Remoto,18,Por debajo del mercado,1,89.1,1
57,709681,Más de 1M,Básico,General,Presencial,18,Por debajo del mercado,1,84.5,1
59,399349,Entre 250k y 1M,Experto,Específica,Híbrido,20,Dentro del mercado,0,100.0,1
12,733959,Entre 250k y 1M,Intermedio,Específica,Híbrido,6,Por debajo del mercado,1,100.0,1
25,605607,Menos de 250k,Experto,Sin Experiencia,Híbrido,3,Dentro del mercado,1,100.0,1
27,282830,Más de 1M,Intermedio,General,Remoto,14,Dentro del mercado,1,100.0,1
26,640761,Entre 250k y 1M,Experto,General,Remoto,13,Dentro del mercado,1,96.6,1
26,133974,Más de 1M,Intermedio,Sin Experiencia,Híbrido,10,Dentro del mercado,1,74.4,1
48,262861,Menos de 250k,Experto,Sin Experiencia,Remoto,13,Dentro del mercado,1,98.2,1
52,166429,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,1,Por debajo del mercado,0,76.7,1
42,148057,Entre 250k y 1M,Básico,Específica,Remoto,17,Dentro del mercado,0,100.0,1
58,976086,Entre 250k y 1M,Básico,General,Híbrido,6,Dentro del mercado,1,100.0,1
59,765367,Menos de 250k,Experto,Sin Experiencia,Presencial,19,Dentro del mercado,1,100.0,1
46,74801,Menos de 250k,Intermedio,General,Híbrido,17,Por debajo del mercado,1,61.3,0
25,222734,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,19,Dentro del mercado,0,93.3,1
19,703113,Menos de 250k,Experto,General,Híbrido,17,Dentro del mercado,0,66.8,0
47,888407,Entre 250k y 1M,Experto,General,Remoto,7,Por encima del mercado,0,97.0,1
18,944779,Más de 1M,Experto,Sin Experiencia,Remoto,14,Por debajo del mercado,0,82.3,1
48,732473,Entre 250k y 1M,Intermedio,Específica,Híbrido,6,Dentro del mercado,0,100.0,1
32,547714,Más de 1M,Experto,General,Híbrido,20,Por encima del mercado,1,100.0,1
23,151549,Más de 1M,Experto,General,Remoto,10,Por debajo del mercado,1,100.0,1
58,831305,Menos de 250k,Básico,General,Remoto,18,Dentro del mercado,0,69.5,0
52,950319,Más de 1M,Intermedio,Sin Experiencia,Presencial,10,Por debajo del mercado,1,96.0,1
22,72739,Entre 250k y 1M,Intermedio,Específica,Presencial,8,Por debajo del mercado,0,75.6,1
58,277993,Más de 1M,Básico,General,Presencial,12,Por encima del mercado,1,100.0,1
55,973750,Menos de 250k,Experto,General,Presencial,16,Por encima del mercado,0,77.3,1
16,731384,Más de 1M,Básico,Sin Experiencia,Híbrido,9,Por debajo del mercado,0,76.1,1
57,748991,Más de 1M,Experto,General,Presencial,3,Por debajo del mercado,1,79.4,1
23,863216,Entre 250k y 1M,Básico,Específica,Presencial,19,Dentro del mercado,1,100.0,1
15,335731,Entre 250k y 1M,Experto,General,Presencial,9,Por debajo del mercado,1,100.0,1
36,715814,Más de 1M,Intermedio,Sin Experiencia,Presencial,20,Por encima del mercado,1,100.0,1
42,848490,Más de 1M,Experto,Sin Experiencia,Híbrido,7,Por encima del mercado,1,92.9,1
58,426117,Más de 1M,Intermedio,Específica,Presencial,2,Dentro del mercado,0,88.9,1
33,698616,Más de 1M,Intermedio,Específica,Presencial,4,Por debajo del mercado,1,87.9,1
22,327582,Menos de 250k,Experto,Sin Experiencia,Híbrido,18,Por debajo del mercado,1,87.2,1
12,582716,Menos de 250k,Experto,Específica,Remoto,5,Por encima del mercado,0,70.3,1
47,789767,Entre 250k y 1M,Experto,Específica,Presencial,15,Dentro del mercado,1,69.6,0
33,197173,Menos de 250k,Experto,Sin Experiencia,Presencial,5,Por debajo del mercado,1,86.9,1
31,873367,Menos de 250k,Experto,Sin Experiencia,Remoto,15,Por debajo del mercado,1,100.0,1
45,568868,Menos de 250k,Básico,Específica,Híbrido,3,Por debajo del mercado,1,71.0,1
57,893936,Entre 250k y 1M,Básico,Específica,Remoto,2,Por encima del mercado,0,100.0,1
19,762491,Menos de 250k,Intermedio,Específica,Remoto,14,Por encima del mercado,0,89.2,1
57,230540,Menos de 250k,Básico,Sin Experiencia,Remoto,13,Dentro del mercado,0,100.0,1
30,99807,Menos de 250k,Intermedio,General,Presencial,4,Por encima del mercado,0,80.5,1
15,529325,Menos de 250k,Intermedio,Específica,Presencial,6,Por debajo del mercado,1,85.4,1
31,526983,Menos de 250k,Intermedio,General,Presencial,8,Por encima del mercado,0,82.5,1
46,373861,Más de 1M,Intermedio,Específica,Presencial,7,Por debajo del mercado,0,96.9,1
55,338468,Más de 1M,Intermedio,General,Remoto,11,Por debajo del mercado,0,68.8,0
57,296606,Menos de 250k,Experto,Específica,Presencial,20,Por encima del mercado,0,100.0,1
43,308005,Menos de 250k,Intermedio,General,Híbrido,5,Dentro del mercado,0,100.0,1
60,398805,Menos de 250k,Básico,General,Remoto,13,Dentro del mercado,0,73.7,1
52,382493,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,1,Por encima del mercado,1,75.7,1
18,364686,Más de 1M,Básico,Específica,Remoto,17,Dentro del mercado,1,100.0,1
47,573020,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,18,Dentro del mercado,0,70.3,1
16,752175,Entre 250k y 1M,Experto,General,Híbrido,4,Por debajo del mercado,0,100.0,1
53,837728,Menos de 250k,Básico,Sin Experiencia,Híbrido,16,Por encima del mercado,0,65.1,0
54,383574,Menos de 250k,Básico,General,Híbrido,14,Dentro del mercado,0,91.5,1
21,635783,Menos de 250k,Experto,Sin Experiencia,Remoto,11,Por encima del mercado,1,100.0,1
51,680846,Menos de 250k,Intermedio,Sin Experiencia,Remoto,8,Por debajo del mercado,1,79.6,1
38,475699,Más de 1M,Intermedio,Sin Experiencia,Remoto,3,Por encima del mercado,0,100.0,1
13,705723,Más de 1M,Intermedio,Sin Experiencia,Remoto,18,Por encima del mercado,1,100.0,1
58,104196,Entre 250k y 1M,Básico,Específica,Remoto,19,Dentro del mercado,1,79.4,1
29,463607,Más de 1M,Experto,General,Presencial,2,Por encima del mercado,0,100.0,1
56,112708,Más de 1M,Experto,Específica,Presencial,2,Por encima del mercado,1,95.3,1
13,446209,Más de 1M,Experto,Sin Experiencia,Remoto,19,Por debajo del mercado,0,82.9,1
17,151197,Entre 250k y 1M,Experto,General,Remoto,18,Dentro del mercado,0,100.0,1
13,390499,Menos de 250k,Intermedio,General,Remoto,11,Por encima del mercado,0,100.0,1
25,885064,Menos de 250k,Básico,Sin Experiencia,Híbrido,5,Dentro del mercado,1,60.3,0
48,687470,Entre 250k y 1M,Básico,General,Presencial,7,Dentro del mercado,0,100.0,1
57,552517,Menos de 250k,Intermedio,Específica,Remoto,10,Dentro del mercado,1,65.6,0
49,888564,Más de 1M,Experto,Sin Experiencia,Presencial,6,Por debajo del mercado,1,97.3,1
34,449176,Más de 1M,Experto,Sin Experiencia,Remoto,6,Por encima del mercado,1,84.2,1
29,350068,Menos de 250k,Básico,Sin Experiencia,Remoto,2,Dentro del mercado,0,73.5,1
58,667814,Entre 250k y 1M,Experto,General,Presencial,3,Por encima del mercado,1,100.0,1
38,622224,Menos de 250k,Básico,General,Remoto,19,Por debajo del mercado,1,100.0,1
46,67234,Menos de 250k,Experto,Sin Experiencia,Híbrido,1,Dentro del mercado,1,100.0,1
35,881187,Más de 1M,Intermedio,Sin Experiencia,Presencial,4,Por debajo del mercado,0,100.0,1
45,734618,Más de 1M,Experto,Específica,Remoto,18,Por encima del mercado,0,76.5,1
29,866404,Menos de 250k,Básico,General,Remoto,10,Por encima del mercado,0,82.0,1
28,986090,Más de 1M,Básico,General,Híbrido,7,Por debajo del mercado,1,91.9,1
42,554691,Entre 250k y 1M,Experto,Específica,Presencial,8,Por encima del mercado,1,97.8,1
23,187958,Menos de 250k,Experto,General,Remoto,12,Por debajo del mercado,1,70.5,1
26,590102,Más de 1M,Experto,General,Híbrido,7,Por debajo del mercado,1,100.0,1
50,701415,Más de 1M,Intermedio,General,Remoto,3,Por encima del mercado,1,100.0,1
18,832894,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,18,Dentro del mercado,1,100.0,1
15,313119,Menos de 250k,Experto,Específica,Híbrido,7,Por debajo del mercado,1,100.0,1
27,578745,Entre 250k y 1M,Experto,Específica,Híbrido,12,Dentro del mercado,0,92.4,1
56,536791,Entre 250k y 1M,Básico,General,Presencial,8,Por debajo del mercado,1,96.2,1
24,211940,Menos de 250k,Experto,Sin Experiencia,Híbrido,8,Por debajo del mercado,0,100.0,1
20,607923,Entre 250k y 1M,Experto,General,Híbrido,18,Por debajo del mercado,0,100.0,1
54,738690,Más de 1M,Experto,Sin Experiencia,Remoto,13,Dentro del mercado,1,100.0,1
59,859287,Entre 250k y 1M,Intermedio,Específica,Híbrido,11,Por debajo del mercado,1,94.1,1
59,820205,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,6,Por debajo del mercado,1,89.7,1
31,642659,Más de 1M,Básico,General,Remoto,1,Por encima del mercado,0,100.0,1
16,214252,Más de 1M,Experto,Específica,Presencial,14,Por debajo del mercado,0,80.9,1
49,854766,Más de 1M,Básico,Específica,Híbrido,12,Por debajo del mercado,1,88.8,1
24,186870,Entre 250k y 1M,Experto,General,Híbrido,2,Por encima del mercado,1,79.8,1
26,206149,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,13,Por encima del mercado,0,100.0,1
35,247426,Más de 1M,Básico,General,Remoto,20,Por debajo del mercado,1,81.6,1
19,103055,Más de 1M,Básico,Sin Experiencia,Híbrido,8,Por debajo del mercado,0,100.0,1
22,115989,Más de 1M,Experto,General,Presencial,20,Dentro del mercado,1,87.7,1
25,894575,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,14,Dentro del mercado,0,88.0,1
45,410060,Menos de 250k,Intermedio,General,Híbrido,2,Dentro del mercado,0,100.0,1
25,244017,Entre 250k y 1M,Intermedio,Específica,Remoto,19,Dentro del mercado,1,92.4,1
24,213235,Entre 250k y 1M,Intermedio,Específica,Híbrido,20,Dentro del mercado,0,91.1,1
48,468664,Menos de 250k,Experto,Específica,Remoto,4,Por debajo del mercado,0,91.9,1
42,958740,Más de 1M,Experto,Específica,Híbrido,4,Por encima del mercado,1,97.1,1
50,401520,Más de 1M,Intermedio,Sin Experiencia,Remoto,7,Por encima del mercado,1,60.3,0
47,689739,Más de 1M,Experto,Específica,Remoto,20,Por encima del mercado,1,92.3,1
51,192082,Más de 1M,Intermedio,General,Híbrido,5,Por debajo del mercado,0,100.0,1
47,702130,Entre 250k y 1M,Intermedio,Específica,Presencial,7,Por debajo del mercado,1,76.7,1
37,721018,Menos de 250k,Experto,Específica,Híbrido,4,Por encima del mercado,1,100.0,1
19,591887,Más de 1M,Intermedio,General,Remoto,8,Dentro del mercado,1,81.2,1
20,964158,Menos de 250k,Experto,Específica,Remoto,18,Por debajo del mercado,1,100.0,1
37,387548,Menos de 250k,Experto,Sin Experiencia,Remoto,19,Por debajo del mercado,0,81.5,1
36,557533,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,11,Por debajo del mercado,1,100.0,1
44,593851,Más de 1M,Básico,Sin Experiencia,Híbrido,19,Dentro del mercado,0,100.0,1
45,585878,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,12,Dentro del mercado,0,85.9,1
41,284833,Más de 1M,Básico,Sin Experiencia,Remoto,15,Por debajo del mercado,0,85.2,1
44,948794,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,11,Por debajo del mercado,1,100.0,1
35,311397,Entre 250k y 1M,Experto,General,Híbrido,20,Por debajo del mercado,1,100.0,1
