duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
14,573780,Menos de 250k,Básico,General,Híbrido,23,Dentro del mercado,0,100.0,1
49,337257,Entre 250k y 1M,Experto,Específica,Presencial,29,Dentro del mercado,1,70.3,1
55,1847157,Entre 250k y 1M,Básico,Específica,Remoto,21,Por debajo del mercado,1,81.2,1
37,1286478,Menos de 250k,Experto,Sin Experiencia,Remoto,29,Dentro del mercado,1,100.0,1
38,1227064,Menos de 250k,Experto,General,Híbrido,24,Por debajo del mercado,0,100.0,1
34,235602,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,45,Por encima del mercado,0,100.0,1
50,1163885,Menos de 250k,Experto,Sin Experiencia,Remoto,20,Dentro del mercado,1,100.0,1
45,1059790,Más de 1M,Intermedio,General,Híbrido,1,Por debajo del mercado,1,52.7,0
28,166152,Menos de 250k,Intermedio,Específica,Presencial,33,Dentro del mercado,0,93.1,1
60,1564257,Entre 250k y 1M,Experto,General,Presencial,5,Por debajo del mercado,1,100.0,1
18,511286,Menos de 250k,Intermedio,Sin Experiencia,Remoto,47,Por encima del mercado,0,84.6,1
27,1829280,Menos de 250k,Básico,General,Remoto,45,Dentro del mercado,1,100.0,1
14,207680,Entre 250k y 1M,Intermedio,General,Presencial,1,Dentro del mercado,0,100.0,1
32,1514680,Más de 1M,Básico,General,Presencial,42,Dentro del mercado,0,95.1,1
55,110908,Entre 250k y 1M,Básico,Específica,Híbrido,2,Por debajo del mercado,1,100.0,1
52,1711353,Más de 1M,Básico,Sin Experiencia,Presencial,22,Por encima del mercado,1,100.0,1
27,1877859,Menos de 250k,Básico,Sin Experiencia,Híbrido,29,Por encima del mercado,1,100.0,1
55,1924748,Menos de 250k,Básico,General,Híbrido,19,Por debajo del mercado,1,100.0,1
42,51310,Más de 1M,Básico,Específica,Presencial,18,Por debajo del mercado,1,85.8,1
37,924003,Entre 250k y 1M,Experto,General,Remoto,2,Dentro del mercado,0,75.7,1
43,1143312,Menos de 250k,Básico,General,Presencial,49,Dentro del mercado,0,100.0,1
26,1571410,Menos de 250k,Experto,General,Presencial,14,Por encima del mercado,0,100.0,1
36,1559819,Más de 1M,Intermedio,Sin Experiencia,Presencial,39,Por encima del mercado,1,83.8,1
30,561489,Más de 1M,Básico,Sin Experiencia,Presencial,44,Por debajo del mercado,0,100.0,1
38,1950147,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,49,Dentro del mercado,0,100.0,1
24,141062,Menos de 250k,Experto,Específica,Híbrido,27,Por encima del mercado,1,100.0,1
41,675267,Más de 1M,Experto,Específica,Presencial,3,Por debajo del mercado,1,83.3,1
32,79742,Más de 1M,Intermedio,General,Presencial,46,Por encima del mercado,1,86.2,1
26,662443,Menos de 250k,Intermedio,Específica,Remoto,46,Por debajo del mercado,0,77.0,1
24,1534581,Más de 1M,Experto,Específica,Remoto,37,Dentro del mercado,0,62.2,0
41,1898459,Entre 250k y 1M,Básico,General,Híbrido,11,Por encima del mercado,0,92.8,1
45,193794,Menos de 250k,Experto,Sin Experiencia,Remoto,42,Por encima del mercado,0,100.0,1
57,1957790,Más de 1M,Intermedio,Específica,Híbrido,37,Por debajo del mercado,1,100.0,1
59,545619,Menos de 250k,Intermedio,Específica,Remoto,5,Dentro del mercado,0,100.0,1
59,1774919,Menos de 250k,Intermedio,Sin Experiencia,Presencial,45,Por debajo del mercado,0,100.0,1
14,1232684,Entre 250k y 1M,Básico,General,Híbrido,35,Por debajo del mercado,0,100.0,1
37,495142,Menos de 250k,Básico,Específica,Presencial,3,Por debajo del mercado,1,100.0,1
24,918641,Entre 250k y 1M,Básico,General,Remoto,33,Dentro del mercado,1,100.0,1
56,1307439,Más de 1M,Experto,Sin Experiencia,Presencial,1,Dentro del mercado,1,100.0,1
31,693648,Más de 1M,Intermedio,Sin Experiencia,Remoto,45,Por debajo del mercado,0,100.0,1
35,428722,Entre 250k y 1M,Experto,General,Presencial,36,Por encima del mercado,1,100.0,1
47,87257,Menos de 250k,Experto,General,Remoto,46,Por debajo del mercado,1,85.3,1
24,1421719,Entre 250k y 1M,Intermedio,Específica,Híbrido,20,Por encima del mercado,1,100.0,1
59,1441237,Entre 250k y 1M,Básico,General,Presencial,22,Por encima del mercado,0,64.3,0
59,1191306,Más de 1M,Experto,Sin Experiencia,Híbrido,21,Por debajo del mercado,1,100.0,1
51,516660,Menos de 250k,Básico,General,Remoto,28,Dentro del mercado,0,100.0,1
56,1861031,Menos de 250k,Básico,Sin Experiencia,Híbrido,8,Por encima del mercado,0,100.0,1
20,208750,Más de 1M,Básico,General,Presencial,28,Dentro del mercado,1,95.8,1
31,525154,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,34,Por debajo del mercado,1,100.0,1
54,1548194,Más de 1M,Intermedio,Específica,Híbrido,21,Por debajo del mercado,1,100.0,1
17,1673044,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,31,Por encima del mercado,0,100.0,1
23,500344,Entre 250k y 1M,Básico,General,Presencial,22,Por debajo del mercado,1,73.6,1
24,1356390,Más de 1M,Básico,Específica,Remoto,31,Dentro del mercado,1,63.0,0
27,184500,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,2,Dentro del mercado,1,100.0,1
26,96452,Menos de 250k,Experto,General,Presencial,20,Dentro del mercado,0,93.9,1
59,245199,Más de 1M,Intermedio,Sin Experiencia,Remoto,35,Por debajo del mercado,1,100.0,1
37,116905,Más de 1M,Básico,Sin Experiencia,Presencial,35,Por debajo del mercado,1,100.0,1
59,676021,Más de 1M,Básico,Específica,Presencial,33,Dentro del mercado,0,69.6,0
28,944231,Entre 250k y 1M,Básico,Específica,Remoto,16,Por encima del mercado,1,100.0,1
30,1182394,Más de 1M,Básico,General,Presencial,16,Por encima del mercado,1,100.0,1
13,878065,Menos de 250k,Básico,Sin Experiencia,Híbrido,11,Por encima del mercado,1,92.5,1
44,1396751,Entre 250k y 1M,Experto,Específica,Remoto,32,Dentro del mercado,0,100.0,1
14,1862117,Entre 250k y 1M,Básico,General,Híbrido,39,Por encima del mercado,0,97.3,1
29,785941,Menos de 250k,Básico,General,Híbrido,46,Dentro del mercado,0,100.0,1
14,1602723,Menos de 250k,Intermedio,Sin Experiencia,Remoto,18,Por encima del mercado,0,100.0,1
15,911674,Menos de 250k,Experto,General,Híbrido,43,Por debajo del mercado,0,95.5,1
56,1905462,Entre 250k y 1M,Experto,Específica,Presencial,16,Por encima del mercado,0,94.3,1
49,1908548,Más de 1M,Básico,Sin Experiencia,Híbrido,33,Dentro del mercado,0,100.0,1
52,474083,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,28,Dentro del mercado,1,77.1,1
45,1547695,Más de 1M,Intermedio,Sin Experiencia,Remoto,15,Por debajo del mercado,0,74.4,1
34,1375148,Menos de 250k,Intermedio,General,Híbrido,11,Por encima del mercado,0,100.0,1
49,475241,Más de 1M,Básico,General,Presencial,35,Por encima del mercado,1,100.0,1
35,1951519,Menos de 250k,Intermedio,General,Híbrido,24,Por encima del mercado,1,79.0,1
49,1032459,Más de 1M,Intermedio,Sin Experiencia,Presencial,47,Dentro del mercado,0,90.9,1
46,879878,Menos de 250k,Experto,General,Híbrido,44,Dentro del mercado,1,83.9,1
17,1168572,Menos de 250k,Experto,General,Híbrido,4,Dentro del mercado,0,100.0,1
14,1515011,Más de 1M,Experto,Específica,Remoto,38,Dentro del mercado,0,98.5,1
25,138085,Entre 250k y 1M,Experto,Específica,Remoto,8,Por encima del mercado,1,66.5,0
19,1368098,Más de 1M,Experto,General,Híbrido,43,Dentro del mercado,1,100.0,1
56,902871,Menos de 250k,Básico,Específica,Presencial,24,Dentro del mercado,0,85.7,1
24,1026880,Menos de 250k,Experto,General,Remoto,47,Por debajo del mercado,1,100.0,1
31,83976,Entre 250k y 1M,Intermedio,Específica,Híbrido,24,Por encima del mercado,1,71.5,1
47,473422,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,13,Por encima del mercado,1,98.5,1
15,1672230,Entre 250k y 1M,Intermedio,Específica,Remoto,50,Por encima del mercado,1,99.4,1
38,1604649,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,43,Por debajo del mercado,1,53.6,0
27,1526518,Entre 250k y 1M,Básico,General,Híbrido,17,Por debajo del mercado,0,91.1,1
16,656652,Más de 1M,Intermedio,Sin Experiencia,Remoto,15,Por encima del mercado,1,100.0,1
36,1168518,Menos de 250k,Experto,Específica,Remoto,47,Por encima del mercado,0,89.0,1
13,1031390,Más de 1M,Experto,Sin Experiencia,Presencial,13,Por debajo del mercado,0,80.2,1
30,1492499,Más de 1M,Básico,Específica,Híbrido,34,Por debajo del mercado,1,100.0,1
12,964656,Menos de 250k,Básico,General,Presencial,8,Dentro del mercado,0,100.0,1
33,1164121,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,2,Por debajo del mercado,1,83.8,1
34,1488786,Entre 250k y 1M,Experto,Específica,Remoto,26,Dentro del mercado,1,94.3,1
36,1081488,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,29,Por encima del mercado,1,82.5,1
31,1538386,Más de 1M,Básico,Específica,Híbrido,25,Por debajo del mercado,1,93.2,1
49,518842,Entre 250k y 1M,Básico,General,Presencial,17,Por debajo del mercado,0,100.0,1
54,1101263,Menos de 250k,Básico,Específica,Híbrido,16,Dentro del mercado,0,100.0,1
21,1676962,Menos de 250k,Básico,Sin Experiencia,Presencial,45,Por encima del mercado,1,100.0,1
23,1124824,Menos de 250k,Experto,General,Remoto,29,Por debajo del mercado,0,79.2,1
56,1529186,Menos de 250k,Intermedio,Específica,Híbrido,1,Por debajo del mercado,0,100.0,1
20,1130612,Menos de 250k,Básico,Sin Experiencia,Presencial,5,Por debajo del mercado,0,99.9,1
33,339412,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,24,Por debajo del mercado,1,100.0,1
28,653691,Más de 1M,Experto,Sin Experiencia,Híbrido,19,Por debajo del mercado,0,86.6,1
47,1350824,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,13,Dentro del mercado,0,100.0,1
42,1245610,Entre 250k y 1M,Básico,General,Presencial,47,Dentro del mercado,1,100.0,1
20,1069868,Más de 1M,Básico,General,Remoto,1,Por debajo del mercado,1,100.0,1
54,975902,Entre 250k y 1M,Intermedio,General,Remoto,23,Por debajo del mercado,1,100.0,1
27,1307536,Menos de 250k,Básico,General,Remoto,36,Por encima del mercado,0,65.7,0
44,1336945,Más de 1M,Intermedio,Específica,Presencial,2,Por debajo del mercado,0,100.0,1
34,668416,Más de 1M,Experto,Específica,Presencial,39,Por encima del mercado,1,100.0,1
59,696210,Más de 1M,Básico,General,Híbrido,17,Por debajo del mercado,0,85.5,1
38,1375641,Menos de 250k,Básico,Específica,Presencial,44,Por debajo del mercado,1,92.0,1
29,1207017,Menos de 250k,Básico,General,Híbrido,31,Por debajo del mercado,1,82.4,1
48,1042775,Menos de 250k,Básico,General,Híbrido,23,Por debajo del mercado,0,100.0,1
24,916943,Entre 250k y 1M,Intermedio,General,Remoto,38,Dentro del mercado,0,79.4,1
20,809354,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,22,Por debajo del mercado,0,100.0,1
57,152510,Menos de 250k,Intermedio,General,Híbrido,33,Por debajo del mercado,1,74.7,1
37,1500553,Entre 250k y 1M,Experto,Específica,Remoto,37,Dentro del mercado,1,100.0,1
34,1772925,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,34,Dentro del mercado,0,100.0,1
25,801144,Entre 250k y 1M,Intermedio,General,Remoto,47,Por debajo del mercado,1,67.7,0
25,723648,Entre 250k y 1M,Básico,Específica,Híbrido,37,Dentro del mercado,0,100.0,1
38,336540,Menos de 250k,Básico,General,Remoto,25,Por encima del mercado,1,100.0,1
55,1386151,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,29,Por encima del mercado,0,99.0,1
39,1562305,Menos de 250k,Experto,General,Híbrido,37,Por debajo del mercado,1,64.9,0
15,1004698,Menos de 250k,Básico,General,Híbrido,22,Dentro del mercado,0,100.0,1
57,873220,Entre 250k y 1M,Experto,General,Presencial,7,Dentro del mercado,0,100.0,1
22,107166,Menos de 250k,Básico,Específica,Presencial,44,Por encima del mercado,0,100.0,1
34,1222846,Menos de 250k,Experto,General,Híbrido,32,Dentro del mercado,1,100.0,1
46,1653471,Más de 1M,Experto,General,Presencial,9,Por debajo del mercado,1,100.0,1
25,518547,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,44,Por debajo del mercado,0,100.0,1
59,1936949,Menos de 250k,Experto,Sin Experiencia,Híbrido,7,Dentro del mercado,0,100.0,1
12,889155,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,43,Dentro del mercado,1,100.0,1
49,756863,Más de 1M,Básico,General,Híbrido,18,Por debajo del mercado,1,62.6,0
52,1479254,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,20,Por debajo del mercado,0,63.3,0
48,753904,Menos de 250k,Básico,Específica,Híbrido,34,Por encima del mercado,0,78.1,1
33,970379,Más de 1M,Experto,Específica,Presencial,48,Por encima del mercado,0,100.0,1
43,139026,Más de 1M,Experto,Específica,Presencial,10,Dentro del mercado,0,74.2,1
32,327053,Más de 1M,Básico,Específica,Híbrido,15,Por encima del mercado,1,97.8,1
52,384970,Entre 250k y 1M,Experto,Específica,Remoto,41,Por encima del mercado,0,100.0,1
22,1346018,Entre 250k y 1M,Experto,General,Presencial,26,Dentro del mercado,0,100.0,1
36,1853817,Menos de 250k,Experto,Sin Experiencia,Presencial,17,Por encima del mercado,1,100.0,1
44,1932984,Entre 250k y 1M,Básico,Específica,Presencial,40,Por encima del mercado,1,100.0,1
59,1336903,Menos de 250k,Básico,Específica,Híbrido,49,Dentro del mercado,0,84.8,1
28,1992911,Entre 250k y 1M,Experto,Específica,Presencial,15,Dentro del mercado,1,100.0,1
20,1063288,Menos de 250k,Experto,Sin Experiencia,Híbrido,17,Por debajo del mercado,0,100.0,1
30,99134,Menos de 250k,Intermedio,General,Remoto,36,Por debajo del mercado,0,97.6,1
29,958464,Menos de 250k,Experto,Sin Experiencia,Remoto,34,Por debajo del mercado,1,69.4,0
49,1111327,Menos de 250k,Intermedio,Sin Experiencia,Remoto,49,Dentro del mercado,1,76.2,1
41,461205,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,44,Dentro del mercado,0,100.0,1
20,1642038,Entre 250k y 1M,Experto,General,Remoto,31,Dentro del mercado,0,100.0,1
49,760429,Entre 250k y 1M,Básico,Específica,Presencial,28,Por encima del mercado,0,100.0,1
28,1903955,Entre 250k y 1M,Básico,General,Presencial,50,Por debajo del mercado,0,100.0,1
21,1365012,Entre 250k y 1M,Intermedio,General,Híbrido,3,Por debajo del mercado,1,98.5,1
38,1417307,Más de 1M,Experto,General,Híbrido,6,Dentro del mercado,1,100.0,1
55,657308,Más de 1M,Básico,General,Presencial,8,Dentro del mercado,0,100.0,1
17,1011674,Más de 1M,Experto,Sin Experiencia,Presencial,13,Por debajo del mercado,1,100.0,1
48,303668,Más de 1M,Experto,Específica,Presencial,32,Dentro del mercado,1,100.0,1
40,251836,Menos de 250k,Básico,Específica,Presencial,19,Dentro del mercado,1,75.2,1
39,682870,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,14,Dentro del mercado,1,100.0,1
45,1208787,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,41,Dentro del mercado,1,100.0,1
20,1298269,Menos de 250k,Experto,General,Presencial,29,Dentro del mercado,1,82.0,1
26,282618,Menos de 250k,Experto,General,Presencial,2,Por encima del mercado,1,100.0,1
20,115827,Menos de 250k,Experto,Específica,Presencial,2,Dentro del mercado,1,100.0,1
20,440930,Menos de 250k,Experto,Específica,Híbrido,36,Por debajo del mercado,1,100.0,1
43,1220367,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,45,Dentro del mercado,0,100.0,1
26,943528,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,24,Por debajo del mercado,1,72.8,1
24,379014,Entre 250k y 1M,Básico,General,Remoto,11,Dentro del mercado,1,100.0,1
25,1319314,Entre 250k y 1M,Básico,General,Presencial,35,Dentro del mercado,1,100.0,1
45,1943371,Entre 250k y 1M,Experto,Específica,Remoto,37,Por debajo del mercado,0,100.0,1
35,1191135,Menos de 250k,Básico,Sin Experiencia,Híbrido,47,Por encima del mercado,1,100.0,1
39,788336,Entre 250k y 1M,Básico,Específica,Presencial,32,Dentro del mercado,1,100.0,1
52,1002722,Más de 1M,Intermedio,Específica,Remoto,14,Por debajo del mercado,0,100.0,1
17,137302,Más de 1M,Experto,Sin Experiencia,Híbrido,25,Dentro del mercado,0,100.0,1
25,597235,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,34,Dentro del mercado,1,98.5,1
19,1925609,Más de 1M,Básico,Sin Experiencia,Presencial,8,Por debajo del mercado,1,100.0,1
36,574553,Entre 250k y 1M,Experto,General,Híbrido,48,Dentro del mercado,0,100.0,1
53,1213133,Entre 250k y 1M,Experto,Específica,Híbrido,8,Por encima del mercado,0,100.0,1
30,1531222,Más de 1M,Intermedio,Sin Experiencia,Presencial,11,Por debajo del mercado,1,100.0,1
31,1241960,Menos de 250k,Básico,Sin Experiencia,Híbrido,5,Dentro del mercado,0,81.4,1
35,959710,Menos de 250k,Intermedio,Específica,Remoto,12,Por encima del mercado,1,94.1,1
48,188203,Menos de 250k,Intermedio,General,Presencial,9,Por encima del mercado,0,100.0,1
43,813632,Más de 1M,Básico,General,Presencial,43,Por encima del mercado,0,78.1,1
38,758801,Más de 1M,Básico,Específica,Híbrido,6,Dentro del mercado,0,97.3,1
56,1737797,Menos de 250k,Experto,Específica,Híbrido,1,Dentro del mercado,0,67.7,0
26,1570800,Entre 250k y 1M,Experto,Específica,Presencial,30,Por debajo del mercado,1,92.2,1
35,1701739,Entre 250k y 1M,Básico,Específica,Híbrido,32,Dentro del mercado,0,100.0,1
57,1110326,Más de 1M,Experto,General,Remoto,38,Dentro del mercado,0,100.0,1
22,1882407,Menos de 250k,Experto,Sin Experiencia,Presencial,27,Dentro del mercado,1,75.2,1
49,296333,Más de 1M,Experto,Específica,Presencial,23,Por debajo del mercado,1,100.0,1
57,1079019,Más de 1M,Experto,General,Híbrido,31,Por debajo del mercado,1,100.0,1
45,683809,Más de 1M,Experto,General,Presencial,23,Por encima del mercado,1,99.7,1
37,424327,Entre 250k y 1M,Básico,General,Presencial,34,Por encima del mercado,1,100.0,1
34,1257241,Menos de 250k,Experto,General,Presencial,22,Dentro del mercado,1,93.0,1
37,1695481,Más de 1M,Experto,Sin Experiencia,Presencial,40,Por debajo del mercado,1,100.0,1
54,1943163,Más de 1M,Básico,Específica,Presencial,36,Por debajo del mercado,1,100.0,1
43,156693,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,37,Por encima del mercado,1,76.0,1
21,1375376,Más de 1M,Intermedio,Específica,Presencial,9,Dentro del mercado,0,96.4,1
38,1361745,Menos de 250k,Básico,Sin Experiencia,Remoto,21,Por debajo del mercado,0,63.3,0
26,386486,Entre 250k y 1M,Básico,General,Híbrido,12,Por debajo del mercado,1,100.0,1
57,1980840,Más de 1M,Básico,Sin Experiencia,Presencial,15,Por encima del mercado,1,100.0,1
17,702408,Menos de 250k,Experto,Específica,Presencial,28,Por debajo del mercado,0,89.7,1
24,391909,Entre 250k y 1M,Intermedio,Específica,Híbrido,34,Dentro del mercado,1,100.0,1
27,1523372,Más de 1M,Intermedio,Específica,Híbrido,7,Por encima del mercado,1,100.0,1
15,1264416,Más de 1M,Básico,General,Presencial,49,Por encima del mercado,0,100.0,1
38,1104770,Entre 250k y 1M,Experto,General,Remoto,43,Dentro del mercado,0,100.0,1
48,1339866,Más de 1M,Experto,Sin Experiencia,Remoto,37,Dentro del mercado,0,100.0,1
51,730746,Menos de 250k,Intermedio,Específica,Remoto,10,Por debajo del mercado,1,100.0,1
46,1184975,Menos de 250k,Experto,Sin Experiencia,Remoto,43,Dentro del mercado,0,92.6,1
48,1715897,Menos de 250k,Experto,Específica,Presencial,37,Por encima del mercado,1,100.0,1
13,511890,Menos de 250k,Intermedio,Específica,Presencial,30,Por encima del mercado,0,100.0,1
21,600543,Menos de 250k,Intermedio,General,Híbrido,48,Por debajo del mercado,0,93.4,1
24,962221,Entre 250k y 1M,Básico,General,Remoto,28,Por debajo del mercado,0,100.0,1
27,1838493,Más de 1M,Básico,General,Presencial,4,Por encima del mercado,1,100.0,1
48,1569780,Menos de 250k,Experto,Sin Experiencia,Presencial,9,Dentro del mercado,0,78.5,1
58,148533,Más de 1M,Intermedio,Específica,Híbrido,2,Dentro del mercado,0,100.0,1
49,482872,Entre 250k y 1M,Experto,Específica,Presencial,16,Por debajo del mercado,0,100.0,1
48,1154585,Más de 1M,Básico,General,Remoto,46,Dentro del mercado,0,90.1,1
33,1374432,Más de 1M,Experto,Sin Experiencia,Híbrido,32,Por encima del mercado,1,100.0,1
41,82385,Menos de 250k,Experto,Específica,Remoto,22,Por debajo del mercado,0,100.0,1
31,1383143,Más de 1M,Intermedio,Sin Experiencia,Híbrido,27,Por encima del mercado,0,95.9,1
23,1769063,Entre 250k y 1M,Experto,General,Remoto,35,Dentro del mercado,1,67.6,0
22,694130,Más de 1M,Experto,General,Presencial,43,Por debajo del mercado,1,100.0,1
19,1222410,Entre 250k y 1M,Básico,General,Híbrido,26,Dentro del mercado,1,100.0,1
58,1294054,Entre 250k y 1M,Básico,Específica,Remoto,50,Por encima del mercado,0,87.7,1
33,945724,Más de 1M,Intermedio,Sin Experiencia,Remoto,24,Por debajo del mercado,0,100.0,1
25,1742321,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,13,Dentro del mercado,0,87.3,1
12,196890,Más de 1M,Intermedio,Específica,Remoto,40,Dentro del mercado,0,89.1,1
43,128776,Menos de 250k,Básico,Específica,Presencial,31,Dentro del mercado,0,92.9,1
46,539653,Menos de 250k,Intermedio,Específica,Presencial,6,Dentro del mercado,1,100.0,1
17,1678088,Menos de 250k,Experto,Sin Experiencia,Remoto,50,Por debajo del mercado,1,89.5,1
24,1714516,Más de 1M,Intermedio,Específica,Remoto,38,Por debajo del mercado,1,100.0,1
57,1523013,Más de 1M,Experto,Específica,Híbrido,39,Por encima del mercado,0,100.0,1
15,1180495,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,13,Dentro del mercado,0,83.9,1
27,1110622,Menos de 250k,Intermedio,Específica,Híbrido,22,Por encima del mercado,1,100.0,1
30,683538,Menos de 250k,Experto,Sin Experiencia,Remoto,38,Por debajo del mercado,0,81.4,1
59,417159,Menos de 250k,Intermedio,Específica,Remoto,4,Por debajo del mercado,0,94.2,1
16,1648751,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,29,Por debajo del mercado,1,100.0,1
37,1052095,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,8,Dentro del mercado,0,100.0,1
12,1086432,Entre 250k y 1M,Básico,General,Híbrido,24,Por encima del mercado,1,100.0,1
36,620295,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,2,Dentro del mercado,0,100.0,1
15,1430559,Menos de 250k,Intermedio,General,Híbrido,12,Por debajo del mercado,0,100.0,1
12,761720,Más de 1M,Intermedio,Sin Experiencia,Remoto,34,Por encima del mercado,0,100.0,1
32,489948,Menos de 250k,Experto,Específica,Híbrido,24,Por debajo del mercado,1,100.0,1
59,741169,Entre 250k y 1M,Experto,Específica,Híbrido,47,Por debajo del mercado,1,100.0,1
43,381081,Más de 1M,Básico,Específica,Remoto,11,Por debajo del mercado,0,100.0,1
12,493630,Más de 1M,Básico,General,Presencial,49,Por encima del mercado,1,55.4,0
22,496696,Menos de 250k,Experto,Sin Experiencia,Híbrido,13,Por debajo del mercado,1,73.1,1
36,1069962,Menos de 250k,Experto,General,Remoto,49,Dentro del mercado,0,100.0,1
36,647502,Entre 250k y 1M,Básico,Específica,Presencial,38,Dentro del mercado,1,100.0,1
25,307664,Menos de 250k,Intermedio,General,Remoto,42,Dentro del mercado,0,100.0,1
23,436455,Entre 250k y 1M,Experto,General,Remoto,23,Por debajo del mercado,1,100.0,1
29,621615,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,15,Por debajo del mercado,0,100.0,1
52,1287286,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,9,Por debajo del mercado,0,100.0,1
37,1221363,Entre 250k y 1M,Experto,Específica,Presencial,46,Por debajo del mercado,0,100.0,1
27,386079,Menos de 250k,Intermedio,Específica,Presencial,38,Dentro del mercado,1,100.0,1
13,829412,Entre 250k y 1M,Básico,Específica,Presencial,22,Por debajo del mercado,1,100.0,1
23,420781,Entre 250k y 1M,Experto,Específica,Híbrido,38,Dentro del mercado,1,95.7,1
32,745343,Menos de 250k,Experto,Sin Experiencia,Híbrido,37,Por encima del mercado,1,78.9,1
39,172048,Más de 1M,Intermedio,Específica,Remoto,45,Por encima del mercado,0,100.0,1
33,1234247,Más de 1M,Básico,Específica,Remoto,40,Por encima del mercado,0,55.9,0
55,1559611,Más de 1M,Experto,Sin Experiencia,Remoto,17,Por encima del mercado,1,67.8,0
20,504159,Más de 1M,Intermedio,Específica,Presencial,27,Dentro del mercado,1,100.0,1
53,1569355,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,16,Por encima del mercado,1,100.0,1
54,1596311,Menos de 250k,Experto,Sin Experiencia,Presencial,20,Por encima del mercado,1,96.1,1
52,1153959,Más de 1M,Experto,General,Presencial,32,Por encima del mercado,1,100.0,1
42,1179923,Más de 1M,Experto,Específica,Híbrido,3,Por encima del mercado,0,100.0,1
19,1656154,Más de 1M,Intermedio,Específica,Presencial,14,Por debajo del mercado,0,72.7,1
37,1790172,Más de 1M,Experto,Sin Experiencia,Presencial,17,Por encima del mercado,0,100.0,1
44,1756100,Más de 1M,Experto,General,Presencial,35,Por encima del mercado,1,100.0,1
22,1396813,Más de 1M,Básico,Específica,Remoto,27,Dentro del mercado,0,90.8,1
55,1027894,Más de 1M,Intermedio,Sin Experiencia,Presencial,10,Por debajo del mercado,1,100.0,1
51,1702233,Más de 1M,Experto,Sin Experiencia,Remoto,49,Dentro del mercado,1,100.0,1
26,1002472,Entre 250k y 1M,Experto,General,Híbrido,43,Dentro del mercado,1,100.0,1
54,1606191,Más de 1M,Básico,Específica,Híbrido,27,Dentro del mercado,1,100.0,1
40,1993740,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,32,Por debajo del mercado,1,100.0,1
16,988009,Menos de 250k,Básico,Sin Experiencia,Híbrido,19,Por debajo del mercado,0,100.0,1
30,851566,Menos de 250k,Experto,General,Híbrido,21,Por encima del mercado,0,100.0,1
23,320665,Entre 250k y 1M,Experto,Específica,Presencial,30,Por encima del mercado,0,100.0,1
17,1728411,Más de 1M,Intermedio,Sin Experiencia,Presencial,26,Por encima del mercado,1,100.0,1
58,1396712,Entre 250k y 1M,Básico,Específica,Presencial,21,Por debajo del mercado,1,100.0,1
58,1535496,Más de 1M,Básico,Específica,Presencial,10,Por encima del mercado,1,100.0,1
26,1721347,Más de 1M,Experto,Sin Experiencia,Presencial,38,Por debajo del mercado,1,100.0,1
36,548786,Entre 250k y 1M,Experto,Específica,Remoto,27,Dentro del mercado,1,100.0,1
56,465634,Más de 1M,Básico,Sin Experiencia,Remoto,20,Dentro del mercado,0,54.1,0
48,1949639,Menos de 250k,Intermedio,General,Presencial,12,Dentro del mercado,0,100.0,1
27,1817645,Más de 1M,Experto,Sin Experiencia,Remoto,40,Dentro del mercado,1,100.0,1
28,507106,Entre 250k y 1M,Básico,General,Híbrido,40,Por encima del mercado,0,72.3,1
