duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
14,257300,Menos de 250k,Experto,Específica,Remoto,11,Dentro del mercado,0,62.9,0
50,570547,Más de 1M,Experto,Sin Experiencia,Remoto,16,Dentro del mercado,0,90.7,1
30,244501,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,10,Dentro del mercado,1,99.8,1
34,933742,Menos de 250k,Experto,Específica,Presencial,14,Dentro del mercado,0,100.0,1
32,87602,Entre 250k y 1M,Básico,Específica,Remoto,5,Por debajo del mercado,1,100.0,1
56,987684,Menos de 250k,Experto,Sin Experiencia,Remoto,16,Dentro del mercado,1,100.0,1
12,127799,Más de 1M,Experto,Sin Experiencia,Remoto,3,Por encima del mercado,1,100.0,1
34,548484,Menos de 250k,Experto,General,Presencial,15,Por debajo del mercado,0,61.7,0
44,718482,Más de 1M,Intermedio,Específica,Presencial,13,Por encima del mercado,0,100.0,1
60,437828,Entre 250k y 1M,Experto,General,Presencial,12,Por debajo del mercado,0,100.0,1
12,934026,Más de 1M,Experto,General,Híbrido,15,Por debajo del mercado,0,72.0,1
53,882841,Más de 1M,Básico,General,Presencial,8,Dentro del mercado,1,100.0,1
30,302709,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,6,Por debajo del mercado,0,100.0,1
17,789313,Más de 1M,Intermedio,Sin Experiencia,Presencial,9,Por debajo del mercado,0,100.0,1
36,779444,Más de 1M,Experto,General,Remoto,8,Por encima del mercado,1,100.0,1
58,148090,Más de 1M,Intermedio,Sin Experiencia,Remoto,7,Dentro del mercado,1,100.0,1
23,744067,Entre 250k y 1M,Intermedio,Específica,Remoto,7,Por encima del mercado,0,100.0,1
51,640897,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,12,Por debajo del mercado,0,95.8,1
32,841556,Menos de 250k,Intermedio,Sin Experiencia,Remoto,11,Por encima del mercado,1,97.1,1
40,449999,Menos de 250k,Básico,Sin Experiencia,Híbrido,6,Por debajo del mercado,1,100.0,1
18,919280,Menos de 250k,Experto,Sin Experiencia,Presencial,11,Por encima del mercado,0,100.0,1
58,486775,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,20,Dentro del mercado,0,100.0,1
50,434444,Menos de 250k,Experto,Sin Experiencia,Presencial,18,Dentro del mercado,1,80.4,1
59,402372,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,4,Por debajo del mercado,1,59.8,0
46,691993,Más de 1M,Experto,Específica,Remoto,1,Dentro del mercado,1,63.9,0
24,89311,Entre 250k y 1M,Experto,Específica,Presencial,5,Por debajo del mercado,0,100.0,1
37,112318,Más de 1M,Experto,Sin Experiencia,Presencial,5,Por debajo del mercado,1,100.0,1
52,786537,Más de 1M,Experto,Específica,Presencial,13,Por debajo del mercado,0,58.2,0
55,68558,Entre 250k y 1M,Experto,General,Híbrido,3,Por encima del mercado,1,77.2,1
16,720775,Menos de 250k,Experto,Sin Experiencia,Remoto,13,Dentro del mercado,1,71.9,1
24,973612,Menos de 250k,Básico,Sin Experiencia,Remoto,16,Por debajo del mercado,0,100.0,1
25,582419,Más de 1M,Experto,Sin Experiencia,Híbrido,6,Por debajo del mercado,0,100.0,1
58,341724,Entre 250k y 1M,Intermedio,General,Presencial,4,Dentro del mercado,1,100.0,1
34,640216,Menos de 250k,Intermedio,Sin Experiencia,Presencial,16,Dentro del mercado,0,74.7,1
39,613111,Entre 250k y 1M,Intermedio,General,Híbrido,19,Por debajo del mercado,0,77.2,1
42,752895,Entre 250k y 1M,Experto,Específica,Presencial,5,Por encima del mercado,1,100.0,1
30,555438,Entre 250k y 1M,Experto,General,Presencial,7,Por debajo del mercado,0,100.0,1
53,329952,Más de 1M,Básico,Sin Experiencia,Presencial,11,Por debajo del mercado,0,100.0,1
47,86577,Más de 1M,Experto,Sin Experiencia,Híbrido,19,Dentro del mercado,1,60.6,0
46,981713,Menos de 250k,Experto,Específica,Híbrido,15,Por encima del mercado,1,80.5,1
22,550361,Entre 250k y 1M,Básico,Específica,Presencial,9,Por encima del mercado,0,100.0,1
36,773562,Más de 1M,Experto,Específica,Remoto,8,Dentro del mercado,0,100.0,1
13,678205,Más de 1M,Intermedio,Específica,Presencial,18,Dentro del mercado,0,100.0,1
28,883869,Más de 1M,Experto,Específica,Híbrido,9,Dentro del mercado,1,100.0,1
58,607736,Entre 250k y 1M,Intermedio,Específica,Remoto,13,Dentro del mercado,0,60.3,0
13,393474,Más de 1M,Básico,Específica,Híbrido,18,Dentro del mercado,1,94.8,1
60,769992,Entre 250k y 1M,Intermedio,General,Híbrido,6,Dentro del mercado,1,99.6,1
52,450539,Más de 1M,Experto,General,Presencial,9,Dentro del mercado,0,99.8,1
55,817723,Entre 250k y 1M,Intermedio,Específica,Presencial,11,Por debajo del mercado,1,100.0,1
22,69007,Más de 1M,Experto,General,Remoto,17,Por debajo del mercado,0,80.1,1
24,381397,Más de 1M,Experto,Específica,Híbrido,12,Por encima del mercado,0,56.4,0
35,431182,Entre 250k y 1M,Experto,Específica,Remoto,14,Dentro del mercado,0,100.0,1
23,302223,Entre 250k y 1M,Intermedio,General,Híbrido,4,Dentro del mercado,0,100.0,1
18,523659,Menos de 250k,Intermedio,Específica,Híbrido,4,Por debajo del mercado,1,90.8,1
20,322964,Más de 1M,Intermedio,Específica,Presencial,19,Por debajo del mercado,0,100.0,1
57,628188,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,14,Por debajo del mercado,1,56.3,0
50,435079,Entre 250k y 1M,Experto,General,Híbrido,12,Por encima del mercado,1,91.7,1
18,934955,Más de 1M,Básico,General,Presencial,1,Dentro del mercado,1,100.0,1
29,182331,Más de 1M,Intermedio,Específica,Híbrido,8,Por encima del mercado,1,100.0,1
19,82439,Más de 1M,Básico,Específica,Presencial,20,Por encima del mercado,1,100.0,1
16,479516,Entre 250k y 1M,Básico,General,Remoto,3,Por encima del mercado,1,98.8,1
35,794625,Menos de 250k,Experto,Específica,Híbrido,13,Dentro del mercado,0,88.0,1
15,71801,Más de 1M,Básico,Específica,Híbrido,15,Por debajo del mercado,1,100.0,1
28,232702,Menos de 250k,Experto,Específica,Presencial,17,Por debajo del mercado,1,94.0,1
35,960279,Menos de 250k,Básico,Específica,Híbrido,18,Dentro del mercado,1,100.0,1
20,515551,Más de 1M,Experto,Sin Experiencia,Presencial,13,Dentro del mercado,1,71.1,1
28,59702,Más de 1M,Intermedio,General,Híbrido,2,Por debajo del mercado,1,81.1,1
38,549697,Entre 250k y 1M,Básico,Específica,Híbrido,16,Por debajo del mercado,0,69.6,0
17,831453,Entre 250k y 1M,Intermedio,General,Presencial,9,Por debajo del mercado,0,78.2,1
51,732439,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,8,Por debajo del mercado,1,100.0,1
28,528155,Más de 1M,Básico,General,Remoto,7,Por debajo del mercado,1,100.0,1
45,714888,Más de 1M,Intermedio,Sin Experiencia,Híbrido,7,Dentro del mercado,0,77.2,1
47,587779,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,12,Por encima del mercado,0,100.0,1
19,222819,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,14,Por encima del mercado,1,64.3,0
54,491167,Más de 1M,Experto,Sin Experiencia,Híbrido,6,Por encima del mercado,0,82.5,1
46,712485,Menos de 250k,Experto,Sin Experiencia,Remoto,19,Por debajo del mercado,0,100.0,1
19,843301,Entre 250k y 1M,Básico,General,Híbrido,3,Por debajo del mercado,0,91.9,1
33,462387,Más de 1M,Experto,General,Remoto,8,Por encima del mercado,0,100.0,1
30,667777,Entre 250k y 1M,Intermedio,Específica,Híbrido,5,Por debajo del mercado,0,100.0,1
52,977988,Menos de 250k,Intermedio,General,Híbrido,15,Por encima del mercado,0,67.9,0
60,739977,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,16,Por debajo del mercado,0,100.0,1
54,433860,Menos de 250k,Intermedio,General,Híbrido,3,Por encima del mercado,1,100.0,1
31,791714,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,12,Por debajo del mercado,1,100.0,1
40,694997,Entre 250k y 1M,Básico,General,Presencial,15,Por encima del mercado,0,100.0,1
27,902791,Entre 250k y 1M,Básico,General,Remoto,18,Por encima del mercado,1,100.0,1
12,951089,Menos de 250k,Básico,Específica,Híbrido,3,Por encima del mercado,1,90.5,1
17,547702,Más de 1M,Intermedio,Específica,Remoto,9,Dentro del mercado,0,90.6,1
19,609580,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,1,Dentro del mercado,0,100.0,1
51,430163,Menos de 250k,Experto,Sin Experiencia,Presencial,15,Dentro del mercado,0,100.0,1
18,875029,Entre 250k y 1M,Experto,General,Presencial,8,Por debajo del mercado,0,87.7,1
40,401131,Más de 1M,Básico,General,Presencial,19,Por encima del mercado,0,100.0,1
36,440849,Menos de 250k,Intermedio,Específica,Presencial,16,Por encima del mercado,0,100.0,1
34,800392,Menos de 250k,Experto,General,Remoto,4,Dentro del mercado,0,100.0,1
55,692898,Más de 1M,Experto,Sin Experiencia,Híbrido,8,Dentro del mercado,0,100.0,1
23,358361,Entre 250k y 1M,Básico,General,Híbrido,2,Por encima del mercado,0,100.0,1
20,977286,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,1,Por encima del mercado,0,100.0,1
36,603165,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,5,Por debajo del mercado,0,100.0,1
12,985727,Entre 250k y 1M,Básico,General,Híbrido,10,Por encima del mercado,1,89.0,1
38,389956,Menos de 250k,Intermedio,Específica,Remoto,3,Por debajo del mercado,1,100.0,1
25,621600,Más de 1M,Básico,Sin Experiencia,Híbrido,9,Dentro del mercado,1,100.0,1
27,384432,Más de 1M,Experto,General,Presencial,6,Dentro del mercado,0,100.0,1
12,597614,Menos de 250k,Intermedio,General,Presencial,14,Dentro del mercado,1,96.1,1
38,338113,Menos de 250k,Experto,General,Presencial,19,Por debajo del mercado,1,86.4,1
20,960485,Menos de 250k,Experto,General,Híbrido,7,Dentro del mercado,0,92.6,1
17,846669,Menos de 250k,Básico,Específica,Presencial,4,Por debajo del mercado,0,100.0,1
23,740632,Más de 1M,Intermedio,Específica,Remoto,4,Dentro del mercado,0,100.0,1
46,449804,Entre 250k y 1M,Básico,Específica,Presencial,10,Por encima del mercado,1,97.7,1
29,836600,Entre 250k y 1M,Intermedio,General,Híbrido,11,Por debajo del mercado,0,100.0,1
38,256357,Entre 250k y 1M,Experto,General,Remoto,17,Dentro del mercado,1,100.0,1
22,838737,Entre 250k y 1M,Básico,General,Híbrido,10,Dentro del mercado,1,89.9,1
36,640856,Más de 1M,Básico,General,Remoto,18,Por encima del mercado,0,64.0,0
31,216626,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,6,Dentro del mercado,0,95.8,1
16,673544,Entre 250k y 1M,Intermedio,General,Híbrido,5,Por encima del mercado,0,100.0,1
13,702921,Entre 250k y 1M,Intermedio,General,Presencial,1,Por encima del mercado,1,70.5,1
19,80920,Más de 1M,Experto,General,Presencial,9,Por debajo del mercado,0,98.2,1
48,821482,Más de 1M,Básico,Específica,Presencial,8,Dentro del mercado,0,100.0,1
37,244176,Menos de 250k,Experto,General,Híbrido,20,Por debajo del mercado,0,91.5,1
29,763810,Menos de 250k,Experto,Sin Experiencia,Presencial,15,Dentro del mercado,1,100.0,1
48,911034,Entre 250k y 1M,Experto,General,Presencial,11,Dentro del mercado,1,70.5,1
15,384058,Más de 1M,Intermedio,Sin Experiencia,Presencial,10,Por debajo del mercado,1,100.0,1
52,903323,Más de 1M,Experto,Sin Experiencia,Presencial,17,Por debajo del mercado,0,66.2,0
55,152308,Menos de 250k,Intermedio,Sin Experiencia,Remoto,11,Dentro del mercado,0,96.7,1
46,865806,Menos de 250k,Experto,Específica,Híbrido,20,Por encima del mercado,0,71.5,1
57,695126,Menos de 250k,Experto,Específica,Remoto,2,Dentro del mercado,0,95.7,1
24,882861,Entre 250k y 1M,Básico,Específica,Presencial,14,Por encima del mercado,1,54.0,0
31,550075,Entre 250k y 1M,Básico,Específica,Remoto,1,Por debajo del mercado,1,74.1,1
31,793590,Más de 1M,Experto,Específica,Híbrido,20,Dentro del mercado,1,95.2,1
50,336870,Entre 250k y 1M,Experto,Específica,Presencial,15,Por encima del mercado,1,100.0,1
47,937492,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,9,Por debajo del mercado,1,100.0,1
54,135716,Más de 1M,Intermedio,General,Remoto,13,Dentro del mercado,1,100.0,1
33,363061,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,14,Dentro del mercado,1,100.0,1
13,387899,Más de 1M,Intermedio,General,Presencial,7,Por debajo del mercado,1,100.0,1
54,861079,Entre 250k y 1M,Básico,Específica,Remoto,1,Dentro del mercado,1,73.1,1
21,651950,Menos de 250k,Básico,General,Remoto,7,Dentro del mercado,1,90.1,1
31,158156,Más de 1M,Básico,General,Híbrido,3,Por encima del mercado,1,100.0,1
30,324628,Más de 1M,Básico,General,Híbrido,5,Por debajo del mercado,1,93.6,1
24,696939,Entre 250k y 1M,Experto,Específica,Remoto,16,Dentro del mercado,0,100.0,1
39,958693,Más de 1M,Intermedio,Sin Experiencia,Híbrido,9,Por encima del mercado,1,100.0,1
25,216257,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,19,Por debajo del mercado,1,60.8,0
43,850559,Menos de 250k,Básico,Sin Experiencia,Presencial,4,Por debajo del mercado,1,91.2,1
14,612863,Menos de 250k,Experto,General,Híbrido,4,Dentro del mercado,0,100.0,1
39,343265,Entre 250k y 1M,Intermedio,Específica,Remoto,6,Dentro del mercado,0,100.0,1
16,921963,Entre 250k y 1M,Básico,Específica,Presencial,3,Por debajo del mercado,1,93.1,1
21,425713,Más de 1M,Experto,Específica,Remoto,13,Por encima del mercado,1,100.0,1
22,54750,Más de 1M,Intermedio,Específica,Presencial,13,Dentro del mercado,1,98.1,1
54,548399,Entre 250k y 1M,Básico,Específica,Remoto,11,Por debajo del mercado,0,100.0,1
15,321584,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,20,Por encima del mercado,0,100.0,1
47,117511,Menos de 250k,Intermedio,Específica,Presencial,11,Por encima del mercado,0,88.7,1
26,628125,Menos de 250k,Intermedio,Específica,Remoto,7,Dentro del mercado,1,69.4,0
16,846631,Más de 1M,Intermedio,General,Remoto,13,Por encima del mercado,0,73.6,1
40,421416,Entre 250k y 1M,Básico,Específica,Híbrido,6,Dentro del mercado,0,100.0,1
49,201818,Menos de 250k,Básico,Sin Experiencia,Remoto,9,Por encima del mercado,1,100.0,1
24,960574,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,14,Por encima del mercado,1,78.5,1
37,478896,Más de 1M,Intermedio,Sin Experiencia,Híbrido,11,Dentro del mercado,0,100.0,1
48,821282,Más de 1M,Experto,Específica,Presencial,16,Por debajo del mercado,1,100.0,1
57,108598,Más de 1M,Experto,Específica,Híbrido,3,Por debajo del mercado,0,96.3,1
39,963076,Entre 250k y 1M,Intermedio,General,Híbrido,20,Por debajo del mercado,1,100.0,1
57,91276,Más de 1M,Experto,General,Híbrido,13,Por debajo del mercado,1,67.8,0
46,826424,Entre 250k y 1M,Experto,Específica,Presencial,18,Por encima del mercado,1,100.0,1
35,989370,Más de 1M,Básico,Sin Experiencia,Presencial,20,Dentro del mercado,1,94.8,1
16,689586,Entre 250k y 1M,Intermedio,General,Presencial,14,Dentro del mercado,0,75.1,1
25,486227,Menos de 250k,Intermedio,Sin Experiencia,Remoto,13,Por encima del mercado,0,100.0,1
17,743576,Más de 1M,Intermedio,Específica,Presencial,10,Por debajo del mercado,0,89.9,1
40,140524,Entre 250k y 1M,Intermedio,Específica,Remoto,16,Por encima del mercado,1,75.5,1
14,603577,Menos de 250k,Básico,Específica,Híbrido,13,Por debajo del mercado,1,100.0,1
46,703584,Menos de 250k,Experto,General,Remoto,5,Dentro del mercado,1,92.7,1
31,335809,Más de 1M,Básico,General,Presencial,11,Por encima del mercado,0,92.8,1
56,220494,Menos de 250k,Básico,Sin Experiencia,Híbrido,5,Por debajo del mercado,0,74.8,1
13,735727,Menos de 250k,Experto,General,Remoto,8,Por encima del mercado,0,100.0,1
25,190977,Entre 250k y 1M,Experto,General,Híbrido,19,Por encima del mercado,1,100.0,1
55,651210,Menos de 250k,Básico,Específica,Presencial,18,Por encima del mercado,0,100.0,1
14,263387,Más de 1M,Intermedio,Sin Experiencia,Remoto,7,Por debajo del mercado,0,100.0,1
21,315419,Menos de 250k,Básico,General,Presencial,9,Dentro del mercado,0,100.0,1
53,548050,Menos de 250k,Experto,General,Remoto,2,Dentro del mercado,1,98.7,1
45,137144,Menos de 250k,Intermedio,General,Híbrido,5,Por encima del mercado,0,100.0,1
18,778224,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,17,Por debajo del mercado,0,100.0,1
57,424937,Entre 250k y 1M,Intermedio,General,Híbrido,20,Dentro del mercado,1,100.0,1
15,868490,Más de 1M,Experto,General,Presencial,7,Dentro del mercado,0,100.0,1
38,68314,Más de 1M,Intermedio,General,Híbrido,18,Por debajo del mercado,0,68.1,0
58,965556,Menos de 250k,Básico,Específica,Remoto,20,Dentro del mercado,1,83.5,1
42,52634,Entre 250k y 1M,Básico,Específica,Híbrido,18,Dentro del mercado,0,100.0,1
51,545991,Menos de 250k,Básico,General,Híbrido,9,Por encima del mercado,0,96.9,1
36,701289,Menos de 250k,Básico,General,Remoto,16,Dentro del mercado,1,68.0,0
33,390293,Menos de 250k,Intermedio,Sin Experiencia,Remoto,12,Por encima del mercado,0,96.0,1
54,563556,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,15,Por encima del mercado,0,69.3,0
23,709450,Entre 250k y 1M,Intermedio,Específica,Remoto,2,Por debajo del mercado,1,68.8,0
53,166185,Más de 1M,Básico,Específica,Remoto,19,Por encima del mercado,0,100.0,1
54,662311,Menos de 250k,Intermedio,Específica,Híbrido,2,Por encima del mercado,0,100.0,1
37,518128,Menos de 250k,Básico,Sin Experiencia,Presencial,17,Por encima del mercado,0,91.6,1
39,676865,Más de 1M,Experto,General,Híbrido,20,Dentro del mercado,1,64.6,0
54,275664,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,1,Dentro del mercado,1,74.6,1
55,726032,Entre 250k y 1M,Experto,General,Remoto,12,Por debajo del mercado,1,100.0,1
18,390179,Más de 1M,Intermedio,General,Presencial,9,Dentro del mercado,1,59.4,0
17,301744,Más de 1M,Experto,Específica,Presencial,14,Dentro del mercado,1,87.6,1
14,394099,Entre 250k y 1M,Intermedio,Específica,Remoto,20,Por debajo del mercado,1,100.0,1
25,123545,Más de 1M,Básico,Sin Experiencia,Presencial,19,Por debajo del mercado,0,100.0,1
21,720296,Más de 1M,Básico,Sin Experiencia,Remoto,4,Por debajo del mercado,0,58.6,0
54,355711,Menos de 250k,Intermedio,Específica,Presencial,8,Dentro del mercado,0,64.0,0
53,674217,Más de 1M,Básico,Sin Experiencia,Presencial,13,Dentro del mercado,1,100.0,1
20,827022,Menos de 250k,Básico,General,Presencial,15,Dentro del mercado,1,90.9,1
57,505288,Más de 1M,Intermedio,Específica,Remoto,13,Por encima del mercado,0,71.6,1
54,479599,Entre 250k y 1M,Intermedio,Específica,Híbrido,8,Por debajo del mercado,0,73.4,1
49,824262,Más de 1M,Básico,Sin Experiencia,Presencial,15,Por encima del mercado,1,100.0,1
31,290155,Entre 250k y 1M,Básico,Específica,Presencial,16,Dentro del mercado,1,91.7,1
35,326632,Entre 250k y 1M,Básico,Específica,Presencial,14,Dentro del mercado,0,100.0,1
44,747748,Más de 1M,Experto,Sin Experiencia,Presencial,6,Por encima del mercado,0,100.0,1
38,235096,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,18,Por encima del mercado,0,81.2,1
57,156467,Menos de 250k,Básico,Sin Experiencia,Remoto,4,Por debajo del mercado,1,60.4,0
28,440585,Menos de 250k,Experto,Sin Experiencia,Remoto,2,Por debajo del mercado,0,100.0,1
30,576781,Menos de 250k,Experto,Específica,Híbrido,15,Por debajo del mercado,1,84.2,1
38,328640,Menos de 250k,Básico,Específica,Híbrido,10,Por encima del mercado,0,99.9,1
23,337388,Más de 1M,Intermedio,Específica,Presencial,15,Por debajo del mercado,1,93.7,1
46,680710,Menos de 250k,Básico,General,Presencial,10,Por encima del mercado,1,100.0,1
45,779716,Más de 1M,Básico,Sin Experiencia,Remoto,7,Por encima del mercado,1,100.0,1
54,347665,Más de 1M,Básico,Sin Experiencia,Híbrido,10,Por debajo del mercado,1,72.4,1
47,286953,Más de 1M,Básico,General,Remoto,6,Por encima del mercado,0,100.0,1
17,383319,Más de 1M,Experto,Específica,Presencial,17,Por debajo del mercado,0,100.0,1
12,139792,Más de 1M,Básico,Sin Experiencia,Presencial,9,Por encima del mercado,1,100.0,1
49,189985,Entre 250k y 1M,Intermedio,General,Híbrido,17,Por debajo del mercado,1,72.3,1
50,556459,Más de 1M,Intermedio,Específica,Remoto,2,Por encima del mercado,1,100.0,1
57,782779,Entre 250k y 1M,Experto,Específica,Remoto,5,Dentro del mercado,0,80.6,1
21,153149,Más de 1M,Experto,Específica,Presencial,5,Por debajo del mercado,0,87.3,1
45,365269,Menos de 250k,Experto,Sin Experiencia,Presencial,1,Por debajo del mercado,1,100.0,1
60,201548,Menos de 250k,Experto,Sin Experiencia,Híbrido,20,Dentro del mercado,0,72.3,1
50,109117,Entre 250k y 1M,Experto,General,Híbrido,2,Por encima del mercado,1,90.9,1
54,661970,Menos de 250k,Experto,Específica,Presencial,12,Dentro del mercado,0,71.1,1
50,471235,Menos de 250k,Intermedio,Específica,Híbrido,14,Por debajo del mercado,0,79.1,1
18,132772,Menos de 250k,Experto,General,Presencial,12,Por encima del mercado,1,100.0,1
41,563470,Más de 1M,Intermedio,General,Remoto,3,Por debajo del mercado,1,100.0,1
53,152301,Menos de 250k,Experto,Específica,Presencial,3,Dentro del mercado,0,72.3,1
27,725190,Menos de 250k,Básico,Específica,Presencial,3,Dentro del mercado,1,63.5,0
52,804097,Más de 1M,Experto,General,Híbrido,15,Por encima del mercado,1,73.0,1
47,832374,Entre 250k y 1M,Experto,Específica,Remoto,12,Por encima del mercado,0,100.0,1
42,309019,Menos de 250k,Básico,Sin Experiencia,Presencial,9,Por encima del mercado,1,51.9,0
13,544079,Menos de 250k,Básico,Específica,Remoto,9,Dentro del mercado,1,100.0,1
35,443506,Menos de 250k,Básico,Sin Experiencia,Remoto,3,Por debajo del mercado,1,71.3,1
30,127212,Más de 1M,Experto,Sin Experiencia,Remoto,14,Dentro del mercado,0,93.8,1
60,126246,Menos de 250k,Experto,General,Presencial,12,Por encima del mercado,1,100.0,1
41,249555,Más de 1M,Intermedio,General,Presencial,10,Dentro del mercado,1,81.4,1
35,941023,Entre 250k y 1M,Básico,Específica,Remoto,18,Por debajo del mercado,0,79.8,1
53,645673,Menos de 250k,Intermedio,Específica,Presencial,14,Por debajo del mercado,0,77.2,1
59,357035,Más de 1M,Experto,Específica,Híbrido,4,Por encima del mercado,1,76.4,1
30,414129,Más de 1M,Básico,General,Remoto,15,Por debajo del mercado,1,100.0,1
46,472608,Menos de 250k,Intermedio,General,Presencial,17,Por encima del mercado,0,100.0,1
60,123999,Entre 250k y 1M,Intermedio,General,Presencial,4,Por encima del mercado,0,100.0,1
48,624777,Menos de 250k,Básico,Sin Experiencia,Presencial,9,Por encima del mercado,1,98.4,1
49,262164,Más de 1M,Intermedio,Específica,Híbrido,4,Por debajo del mercado,0,100.0,1
53,449873,Más de 1M,Experto,General,Presencial,6,Por debajo del mercado,1,100.0,1
33,847687,Entre 250k y 1M,Intermedio,General,Híbrido,8,Por encima del mercado,1,100.0,1
24,532929,Más de 1M,Intermedio,Sin Experiencia,Híbrido,13,Por encima del mercado,0,100.0,1
22,559668,Entre 250k y 1M,Intermedio,General,Híbrido,10,Por encima del mercado,1,84.8,1
14,976189,Más de 1M,Experto,General,Híbrido,9,Por encima del mercado,1,100.0,1
35,658961,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,7,Dentro del mercado,1,100.0,1
15,833871,Menos de 250k,Experto,General,Híbrido,11,Por encima del mercado,1,52.5,0
49,976571,Menos de 250k,Básico,Sin Experiencia,Híbrido,14,Por debajo del mercado,1,100.0,1
18,824301,Menos de 250k,Intermedio,Específica,Presencial,19,Por debajo del mercado,1,100.0,1
43,568086,Más de 1M,Intermedio,Sin Experiencia,Híbrido,8,Dentro del mercado,0,100.0,1
35,281145,Menos de 250k,Básico,Específica,Remoto,20,Por encima del mercado,1,88.8,1
60,497407,Entre 250k y 1M,Experto,Específica,Remoto,12,Por encima del mercado,0,89.1,1
38,932494,Más de 1M,Básico,Específica,Presencial,14,Por debajo del mercado,0,100.0,1
54,860749,Menos de 250k,Experto,Sin Experiencia,Presencial,6,Dentro del mercado,0,88.7,1
23,860720,Entre 250k y 1M,Básico,General,Presencial,10,Por encima del mercado,0,100.0,1
18,804397,Entre 250k y 1M,Básico,General,Remoto,8,Por debajo del mercado,0,100.0,1
54,430982,Más de 1M,Básico,Específica,Remoto,11,Por debajo del mercado,0,100.0,1
51,507156,Menos de 250k,Experto,General,Híbrido,19,Por debajo del mercado,1,61.8,0
16,551388,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,12,Dentro del mercado,1,74.6,1
26,127877,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,17,Por debajo del mercado,0,72.3,1
48,823244,Menos de 250k,Básico,Específica,Remoto,18,Por encima del mercado,0,100.0,1
36,462387,Más de 1M,Básico,Sin Experiencia,Remoto,4,Dentro del mercado,1,100.0,1
20,553905,Menos de 250k,Experto,General,Remoto,17,Por debajo del mercado,1,93.9,1
44,355467,Menos de 250k,Experto,General,Híbrido,5,Dentro del mercado,1,100.0,1
55,280225,Menos de 250k,Básico,Sin Experiencia,Remoto,8,Dentro del mercado,1,100.0,1
57,181652,Menos de 250k,Experto,Específica,Remoto,1,Por debajo del mercado,0,75.4,1
18,796060,Entre 250k y 1M,Experto,Específica,Híbrido,6,Dentro del mercado,0,100.0,1
60,511410,Más de 1M,Intermedio,Específica,Híbrido,11,Por debajo del mercado,0,100.0,1
43,722766,Más de 1M,Experto,Específica,Híbrido,5,Dentro del mercado,0,100.0,1
45,577244,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,15,Dentro del mercado,1,97.2,1
60,541363,Menos de 250k,Básico,General,Remoto,2,Por encima del mercado,1,85.8,1
26,594495,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,18,Dentro del mercado,1,83.0,1
52,569995,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,13,Por encima del mercado,1,100.0,1
45,363660,Más de 1M,Experto,Específica,Remoto,1,Por debajo del mercado,0,78.5,1
43,985150,Menos de 250k,Intermedio,Sin Experiencia,Presencial,12,Por debajo del mercado,0,100.0,1
33,56214,Entre 250k y 1M,Básico,Específica,Presencial,18,Dentro del mercado,1,100.0,1
32,531012,Entre 250k y 1M,Básico,Específica,Híbrido,10,Por debajo del mercado,1,88.4,1
50,606890,Entre 250k y 1M,Experto,General,Presencial,12,Por debajo del mercado,0,100.0,1
52,686908,Entre 250k y 1M,Básico,Específica,Híbrido,17,Dentro del mercado,1,100.0,1
38,588931,Más de 1M,Básico,Sin Experiencia,Presencial,12,Por encima del mercado,0,100.0,1
60,351670,Menos de 250k,Básico,Específica,Presencial,2,Por encima del mercado,0,100.0,1
53,561726,Menos de 250k,Básico,Específica,Híbrido,9,Por encima del mercado,1,100.0,1
29,894729,Menos de 250k,Básico,General,Híbrido,16,Dentro del mercado,0,77.9,1
